;label;text
2130;NOTISSUE;['comfort', 'sound', 'quality', 'poor', 'compare', 'phone', 'razor', 'previous', 'wire', 'headset', 'that', 'plug', 'lg']
2131;NOTISSUE;['gotten', 'lot', 'compliment', 'it']
2132;NOTISSUE;['deficit', 'state', 'not', 'allow', 'cell', 'phone', 'usa', 'drive']
2133;NOTISSUE;['want', 'money', 'back']
2134;NOTISSUE;['love', 'device']
2135;NOTISSUE;['happy', 'price']
2136;NOTISSUE;['order', 'product', 'unhappy', 'impede']
2137;NOTISSUE;['engage', 'lack', 'earned']
2138;NOTISSUE;['all', 'voice', 'dial', 'car', 'no', 'problem']
2139;NOTISSUE;['bar', 'cell', 'phone', 'home', 'cant', 'not', 'hear', 'anth']
2140;NOTISSUE;['good', 'item', 'low', 'price']
2141;NOTISSUE;['howe', 'the', 'rivington', 'not', 'best', 'game']
2142;NOTISSUE;['plug', 'not', 'work', 'well']
2143;NOTISSUE;['amazon', 'suck']
2144;NOTISSUE;['rip', 'off', 'charge', 'ship']
2145;NOTISSUE;['comfort']
2146;NOTISSUE;['battery', 'work', 'replace', 'origin', 'came', 'phone', 'year', 'ago']
2147;NOTISSUE;['recent', 'excel']
2148;NOTISSUE;['fit', 'comfort', 'ear', 'sound', 'clear', 'loud', 'charge', 'last', 'couple', 'dai']
2149;NOTISSUE;['clear', 'quality', 'sound', 'nathan', 'mess', 'sound', 'pod', 'sound', 'button', 'headset']
2150;NOTISSUE;['long', 'last', 'battery', 'you', 'nathan', 'recharge', 'frequently', 'flip', 'phone']
2151;NOTISSUE;['obvious', 'problem', 'ash']
2152;NOTISSUE;['disappoint']
2153;NOTISSUE;['inexpert', 'piece', 'expect', 'better', 'quality']
2154;NOTISSUE;['practice', 'useless', 'not', 'add', 'kind', 'boost', 'recent', 'bought', 'it']
2155;NOTISSUE;['excel', 'sound', 'quality']
2156;NOTISSUE;['not', 'happy']
2157;NOTISSUE;['piece', 'junk', 'broke', 'phone', 'dai']
2158;NOTISSUE;['new', 'battery', 'work', 'great', 'phone']
2159;NOTISSUE;['worst', 'custom', 'service']
2160;NOTISSUE;['drop', 'phone', 'time', 'sai', 'concrete', 'phone', 'great', 'knock', 'wood']
2161;NOTISSUE;['recent', 'terrible', 'static']
2162;NOTISSUE;['good', 'audio', 'quality']
2163;NOTISSUE;['little', 'device', 'transform', 'organic', 'capable', 'life', 'lot', 'easier']
2164;NOTISSUE;['sit', 'vehicle', 'crawl', 'belt', 'headset', 'lost', 'signal']
2165;NOTISSUE;['jerk', 'phone']
2166;NOTISSUE;['work', 'like', 'charm', 'work', 'advertise']
2167;NOTISSUE;['comfort', 'nice', 'rang', 'good', 'battery', 'life']
2168;NOTISSUE;['network', 'coverage', 'lo', 'angel', 'horrible']
2169;NOTISSUE;['excel', 'starter', 'wireless', 'headset']
2170;NOTISSUE;['loudspeaker', 'option', 'great', 'bumper', 'light', 'appeal']
2171;NOTISSUE;['thing', 'think', 'improv', 'sound', 'leak', 'headset']
2172;NOTISSUE;['recent', 'suck', 'bar', 'ever']
2173;NOTISSUE;['phone', 'get', 'extreme', 'hot']
2174;NOTISSUE;['microphone', 'work', 'well', 'accord', 'people', 'call', 'applied', 'every']
2175;NOTISSUE;['nice', 'design', 'quality']
2176;NOTISSUE;['also', 'phone', 'drop', 'case', 'not', 'go', 'save', 'it', 'special', 'drop', 'face', 'down']
2177;NOTISSUE;['light', 'east', 'u', 'clear', 'recent', 'transmits']
2178;NOTISSUE;['bad', 'fit', 'wai', 'big']
2179;NOTISSUE;['deficit', 'not', 'good', 's']
2180;NOTISSUE;['awesome', 'device']
2181;NOTISSUE;['wast', 'money']
2182;NOTISSUE;['minute', 'restart', 'compute']
2183;NOTISSUE;['figure', 'window', 'pc', 'support', 'issue', 'altar', 'induce']
2184;NOTISSUE;['not', 'nearly', 'satisfy', 'm', 'work']
2185;NOTISSUE;['search', 'replace']
2186;NOTISSUE;['issue']
2187;NOTISSUE;['no', 'ad', 'plaster', 'site']
2188;NOTISSUE;['notwant', 'spend', 'time', 'company', 'product']
2189;NOTISSUE;['busi']
2190;NOTISSUE;['disappoint', 'overall', 'perform']
2191;NOTISSUE;['issue', 'corrupt', 'nav', 'file']
2192;NOTISSUE;['network', 'connect', 'issue', 'instal']
2193;NOTISSUE;['lot', 'incompat', 'issue']
2194;NOTISSUE;['o', 'game', 'expert', 'better']
2195;NOTISSUE;['appear', 'need', 'lot', 'work']
2196;NOTISSUE;['nice', 'try']
2197;NOTISSUE;['pretty', 'true']
2198;NOTISSUE;['incompat', 'issue']
2199;NOTISSUE;['nothelp']
2200;NOTISSUE;['probably', 'go', 'return', 'compute']
2201;NOTISSUE;['save', 'money']
2202;NOTISSUE;['exit', 'receive']
2203;NOTISSUE;['disappoint']
2204;NOTISSUE;['found', 'problem', 'scan']
2205;NOTISSUE;['save', 'great', 'deal', 'grief', 'avoid', 'product']
2206;NOTISSUE;['regret', 'amazon', 'not', 'allow', 'product', 'star']
2207;NOTISSUE;['amazon', 'terrify']
2208;NOTISSUE;['no', 'wai', 'override']
2209;NOTISSUE;['try', 'phone', 'custom', 'service', 'joke']
2210;NOTISSUE;['thoroughly', 'disappoint']
2211;NOTISSUE;['deal', 'bad', 'custom', 'service']
2212;NOTISSUE;['company', 'bad', 'support']
2213;NOTISSUE;['symantec', 'product', 'year', 'fairly', 'plea']
2214;NOTISSUE;['aspect', 'custom', 'service', 'disappoint']
2215;NOTISSUE;['ask', 'said', 'no', 'wai']
2216;NOTISSUE;['renew', 'subscript']
2217;NOTISSUE;['anti', 'virus', 'like', 'then', 'love', 'now']
2218;NOTISSUE;['deficit', 'recommend', 'product']
2219;NOTISSUE;['hope', 'be']
2220;NOTISSUE;['extreme', 'impress', 'panda', 'internet', 'secure']
2221;NOTISSUE;['user', 'license']
2222;NOTISSUE;['not', 'bad']
2223;NOTISSUE;['custom', 'service', 'response']
2224;NOTISSUE;['forum', 'west', 'extreme', 'help']
2225;NOTISSUE;['custom', 'service', 'free']
2226;NOTISSUE;['stand', 'nice', 'design', 'term', 'function', 'look', 'appeal']
2227;NOTISSUE;['problem', 'no', 'assembly', 'instruct', 'picture', 'design', 'fault', 'assembly']
2228;NOTISSUE;['chang', 'height', 'stand', 'take', 'people', 'wo', 'notion', 'fall', 'hit', 'knee']
2229;NOTISSUE;['unfortun', 'bad', 'design', 'introduce', 'multitude', 'problem', 'exist', 'past', 'product']
2230;NOTISSUE;['probably', 'ill']
2231;NOTISSUE;['difficult', 'read', 'print', 'color', 'light']
2232;NOTISSUE;['sure', 'hope', 'money', 'back']
2233;NOTISSUE;['network']
2234;NOTISSUE;['no', 'wai', 'fix', 'rotate', 'set']
2235;NOTISSUE;['stuff', 'expense']
2236;NOTISSUE;['read', 'direct', 'carefully', 'onc']
2237;NOTISSUE;['inched', 'difficult', 'peel', 'back']
2238;NOTISSUE;['wast', 'hour', 'prep', 'image']
2239;NOTISSUE;['ruin', 'tote', 'bag', 'not', 'replace']
2240;NOTISSUE;['issue', 'lack', 'pad', 'underside']
2241;NOTISSUE;['go', 'attach', 'piece', 'neoprene', 'similar', 'comfort', 'lap']
2242;NOTISSUE;['x', 'pad', 'decent', 'piece', 'equip', 'good', 'job', 'keep', 'laptop', 'get', 'hot']
2243;NOTISSUE;['cross', 'pen', 'real', 'favorite']
2244;NOTISSUE;['price', 'pai', 'pleasure', 'smooth', 'write']
2245;NOTISSUE;['find', 'ink', 'hand', 'new', 'refill']
2246;NOTISSUE;['problem', 'write', 'long', 'pen', 'warm']
2247;NOTISSUE;['write', 'cross', 'pen', 'feel', 'little', 'luxury', 'pen', 'last', 'year']
2248;NOTISSUE;['write', 'perfect', 'ink', 'soft', 'sapphire', 'east', 'ey', 'pen', 'write', 'like', 'dream']
2249;NOTISSUE;['write', 'recipe', 'refill', 'look', 'wonder']
2250;NOTISSUE;['plea', 'all', 'air', 'east', 'over', 'lamb', 'relic', 'device']
2251;NOTISSUE;['love', 'it']
2252;NOTISSUE;['pen', 'work', 'superb', 'me']
2253;NOTISSUE;['order', 'pen', 'gift', 'recent', 'bought', 'like', 'it']
2254;NOTISSUE;['great', 'shredder', 'zero', 'issue', 'month', 'u']
2255;NOTISSUE;['zero', 'issue']
2256;NOTISSUE;['expense', 'and', 'month', 'daily', 'u', 'nogai', 'help', 'blood', 'pressure']
2257;NOTISSUE;['record', 'blood', 'pressure', 'morn', 'time', 'after', 'get', 'night', 'sleep']
2258;NOTISSUE;['u', 'exercise', 'equip', 'minute', 'stretch', 'exercise', 'breakfast', 'minute', 'reaper', 'devi']
2259;NOTISSUE;['blood', 'pressure', 'notching', 'signify', 'month', 'continue', 'blood', 'pressure', 'medicine']
2260;NOTISSUE;['medium', 'thing', 'bui', 'tape', 'class']
2261;NOTISSUE;['got', 'pelmet', 'found', 'instruct', 'nuclear']
2262;NOTISSUE;['pelmet', 'arrive', 'held', 'prison', 'difficult', 'to', 'open', 'plastic', 'cell', 'package', 'engine', 'think', 'took', 'minute', 'ruin', 'fingernail', 'open', 'it', 'took', 'scissor', 'it', 'hard', 'package', 'broke', 'them']
2263;NOTISSUE;['repeatedly', 'past', 'month', 'major', 'problem']
2264;NOTISSUE;['trouble', 'unit', 'start']
2265;NOTISSUE;['replace', 'battery', 'send', 'unit', 'sold', 'problem']
2266;NOTISSUE;['no', 'problem', 'far']
2267;NOTISSUE;['good', 'need']
2268;NOTISSUE;['deputy', 'que', 'j', 'ai', 'de', 'probe', 'me', 'de', 'do', 'stout', 'au', 'r', 'veil', 'cet', 'extender', 'lombard', 'fait', 'de', 'marvel', 'pour', 'mon', 'do']
2269;NOTISSUE;['mild', 'an', 'problem', 'year', 'round', 'get', 'worst', 'time', 'month', 'that', 'run', 'try', 'new', 'product']
2270;NOTISSUE;['dai', 'ago', 'bought', 'zeno', 'go', 'return', 'it', 'accept', 'thought', 'burn', 'me']
2271;NOTISSUE;['so', 'overall', 'like', 'product', 'recommend', 'it']
2272;NOTISSUE;['shaver', 'week', 'not', 'problem', 'it']
2273;NOTISSUE;['good', 'deal', 'money']
2274;NOTISSUE;['recommend', 'gift']
2275;NOTISSUE;['problem', 'munch', 'night', 'watch', 'tv', 'crave', 'gone']
2276;NOTISSUE;['side', 'flush', 'thing', 'result', 'problem', 'experience']
2277;NOTISSUE;['east', 'u', 'clean', 'charge', 'far']
2278;NOTISSUE;['got', 'expect']
2279;NOTISSUE;['roll', 'wheel', 'no', 'function', 'me', 'note', 'wai']
2280;NOTISSUE;['function', 'not', 'poorly', 'made']
2281;NOTISSUE;['problem', 'scratched', 'little', 'sharp']
2282;NOTISSUE;['love', 'item', 'fail', 'dai', 'arrive', 'noted', 'signify', 'problem', 'highly', 'recommend', 'anyone']
2283;NOTISSUE;['problem', 'found', 'notgrip', 'thing', 'monitor', 'continue', 'work']
2284;NOTISSUE;['occur', 'far', 'are', 'monitor', 'check', 'against']
2285;NOTISSUE;['problem']
2286;NOTISSUE;['little', 'tip', 'end', 'problem', 'bleed', 'gum']
2287;NOTISSUE;['take', 'min', 'together', 'not', 'problem']
2288;NOTISSUE;['overall', 'excel', 'product', 'need', 'year']
2289;NOTISSUE;['plea', 'product', 'solid', 'cut', 'problem']
2290;NOTISSUE;['think', 'defect', 'factor']
2291;NOTISSUE;['cancel', 'order']
2292;NOTISSUE;['order', 'product', 'amazon', 'not', 'review']
2293;NOTISSUE;['product', 'taken', 'care', 'problem']
2294;NOTISSUE;['issue', 'eat', 'tend', 'eat', 'large', 'portion']
2295;NOTISSUE;['deficit', 'recommend', 'product', 'expect', 'issue', 'food', 'like']
2296;NOTISSUE;['work', 'advertise', 'happy', 'function']
2297;NOTISSUE;['problem', 'tool', 'press', 'in', 'no', 'wai', 'pull', 'brush', 'head', 'tool', 'attach']
2298;NOTISSUE;['issue', 'suppose', 'quick', 'chang', 'tool', 'remove', 'brush', 'head', 'notfigur', 'defect']
2299;NOTISSUE;['thank', 'make', 'life', 'easier']
2300;NOTISSUE;['hand', 'issue', 'throw', 'them']
2301;NOTISSUE;['man', 'thing', 'best']
2302;NOTISSUE;['leave', 'skin', 'very', 'clean', 'soft']
2303;NOTISSUE;['make', 'skin', 'feel', 'like', 'normal', 'health', 'skin']
2304;NOTISSUE;['dryness', 'warn', 'issue', 'me']
2305;NOTISSUE;['work', 'outside', 'heat', 'clean', 'dust', 'dirty', 'environs', 'cause', 'skin', 'break', 'out']
2306;NOTISSUE;['notice', 'frame', 'encircle', 'head', 'make', 'head', 'size', 'issue']
2307;NOTISSUE;['knee', 'problem', 'sleep', 'comfort', 'issue', 'him']
2308;NOTISSUE;['nice', 'price', 'tap', 'issue']
2309;NOTISSUE;['scale', 'look', 'nice', 'sleek', 'glass', 'design']
2310;NOTISSUE;['quality', 'nice', 'design', 'england']
2311;NOTISSUE;['allergy', 'big', 'issue']
2312;NOTISSUE;['incur', 'issue', 'plague', 'cheap', 'scale']
2313;NOTISSUE;['user', 'error']
2314;NOTISSUE;['weigh', 'little', 'dai', 'issue', 'it']
2315;NOTISSUE;['took', 'little', 'time', 'program', 'figure', 'display', 'work']
2316;NOTISSUE;['attach', 'little', 'delia', 'flimsy', 'fit', 'issue']
2317;NOTISSUE;['believe', 'great', 'assist', 'weight', 'loss', 'program', 'try', 'stick']
2318;NOTISSUE;['biggest', 'issue', 'remem', 'pill', 'time', 'dai']
2319;NOTISSUE;['people', 'small', 'mouth', 'potent', 'issue', 'hydrabrush']
2320;NOTISSUE;['work', 'fine', 'me', 'despite', 'large', 'size']
2321;NOTISSUE;['people', 'small', 'hand', 'potent', 'find', 'hold', 'bit', 'cumbersome']
2322;NOTISSUE;['read', 'brush', 'not', 'east']
2323;NOTISSUE;['all', 'product', 'work', 'me', 'kensit', 'skin']
2324;NOTISSUE;['like', 'thank', 'amazon', 'rep', 'promptly', 'help', 'sold', 'password', 'issue', 'shop', 'expert', 'pleasant']
2325;NOTISSUE;['issue', 'dirty', 'inside']
2326;NOTISSUE;['love', 'convent', 'toothpaste', 'it']
2327;NOTISSUE;['read', 'review', 'posit']
2328;NOTISSUE;['base', 'new', 'review', 'concern', 'appear', 'fountain', 'noise', 'make']
2329;NOTISSUE;['solid', 'feel', 'expect', 'east', 'set', 'up', 'run', 'quietly', 'actual', 'look', 'nice']
2330;NOTISSUE;['no', 'review', 'yet', 'add', 'on']
2331;NOTISSUE;['durable', 'hefty', 'bag', 'come', 'love', 'adore']
2332;NOTISSUE;['problem', 'blood', 'pressure', 'all', 'probably', 'away', 'issue', 'not', 'away', 'ignore']
2333;NOTISSUE;['recent', 'high', 'blood', 'pressure', 'read', 'medic', 'appoint', 'gave', 'bit', 'scare']
2334;NOTISSUE;['arrive', 'pleasantly', 'surprise']
2335;NOTISSUE;['time', 'care', 'health']
2336;NOTISSUE;['serious', 'consider', 'bui', 'inexpert', 'east', 'u', 'wrist', 'monitor']
2337;NOTISSUE;['work', 'wonderfully']
2338;NOTISSUE;['notice', 'frame', 'encircle', 'head', 'make', 'head', 'size', 'issue']
2339;NOTISSUE;['lens', 'clear', 'function']
2340;NOTISSUE;['need', 'bit', 'space', 'accommod', 'larger', 'head', 'snug']
2341;NOTISSUE;['plus', 'side', 'glass', 'wo', 'total', 'bend', 'forward']
2342;NOTISSUE;['great', 'expert', 'bui', 'amazon']
2343;NOTISSUE;['howe', 'time', 'bad', 'luck']
2344;NOTISSUE;['product', 'arrive', 'factor', 'direct', 'no', 'receipt']
2345;NOTISSUE;['not', 'easily', 'send', 'back', 'nathan', 'receipt']
2346;NOTISSUE;['frustrate']
2347;NOTISSUE;['not', 'issue', 'product', 'notdefect']
2348;NOTISSUE;['unfortun', 'got', 'hyperventil', 'flaw', 'leak', 'tier']
2349;NOTISSUE;['produce', 'great', 'result', 'past', 'issue']
2350;NOTISSUE;['like', 'new', 'soft', 'leg', 'appear', 'feel', 'hair', 'healthier']
2351;NOTISSUE;['cheap', 'bag', 'frequent', 'problem', 'bag', 'rip', 'remove', 'trash', 'fear', 'fall', 'bag', 'fill', 'lot', 'heavy', 'item']
2352;NOTISSUE;['pack', 'bag', 'maximum', 'cepac', 'no', 'problem']
2353;NOTISSUE;['complaint', 'area', 'bag', 'suspect', 'damage', 'particularly', 'tie', 'top']
2354;NOTISSUE;['clear', 'issue']
2355;NOTISSUE;['thing', 'tri', 'complete', 'read', 'issue']
2356;NOTISSUE;['recycle', 'trash', 'no', 'u', 'recycle', 'stuff', 'point']
2357;NOTISSUE;['iron', 'not', 'hot', 'not', 'danger', 'burn', 'hair']
2358;NOTISSUE;['like', 'review', 'have', 'issue']
2359;NOTISSUE;['no', 'issue', 'x', 'week', 'u']
2360;NOTISSUE;['got', 'bad', 'on']
2361;NOTISSUE;['issue', 'mine', 'short', 'go', 'replace']
2362;NOTISSUE;['post', 'review', 'contact', 'offer', 'replace', 'it']
2363;NOTISSUE;['dai', 'poor', 'custom', 'service', 'wonder']
2364;NOTISSUE;['work', 'great', 'bigger', 'expect']
2365;NOTISSUE;['zero', 'issue', 'clean', 'up']
2366;NOTISSUE;['caution', 'bui', 'medic', 'issue', 'leg', 'circus']
2367;NOTISSUE;['like', 'have', 'problem', 'heel', 'pretty', 'limit', 'problem']
2368;NOTISSUE;['nature', 'product', 'excel']
2369;NOTISSUE;['take', 'iron', 'supplement', 'set', 'potent', 'health', 'problem']
2370;NOTISSUE;['glad', 'find', 'health', 'alter', 'snack', 'market']
2371;NOTISSUE;['success', 'product', 'tri']
2372;NOTISSUE;['recommend', 'product', 'people', 'stay', 'health', 'bone']
2373;NOTISSUE;['mediocre', 'miser', 'hollow', 'laughable', 'predict', 'piece', 'garbage']
2374;NOTISSUE;['forget', 'move', 'seen']
2375;NOTISSUE;['uninterest', 'mess']
2376;NOTISSUE;['hi']
2377;NOTISSUE;['serv', 'hot', 'bread', 'butter', 'home', 'potato', 'chip', 'bacon', 'bit', 'top', 'very', 'origin', 'good']
2378;NOTISSUE;['watch', 'prepare', 'delict', 'food']
2379;NOTISSUE;['egg', 'roll', 'fantasy']
2380;NOTISSUE;['order', 'arrive', 'gyro', 'miss']
2381;NOTISSUE;['salad', 'wing', 'ic', 'cream', 'dessert', 'left', 'feel', 'satisfy']
2382;NOTISSUE;['not', 'sure', 'joe', 'vote', 'best', 'hot', 'dog', 'valley', 'reader', 'phoenix', 'magazine']
2383;NOTISSUE;['best', 'place', 'taste', 'bowl', 'pho']
2384;NOTISSUE;['insult', 'felt', 'disrespect']
2385;NOTISSUE;['friendly', 'staff']
2386;NOTISSUE;['worth', 'drive']
2387;NOTISSUE;['heard', 'good', 'thing', 'place', 'exceed', 'hope', 'dream', 'of']
2388;NOTISSUE;['food', 'great', 'service']
2389;NOTISSUE;['warm', 'beer', 'nothelp']
2390;NOTISSUE;['great', 'brunch', 'spot']
2391;NOTISSUE;['service', 'friendly', 'invite']
2392;NOTISSUE;['good', 'lunch', 'spot']
2393;NOTISSUE;['live', 'and', 'last', 'time', 'step', 'foot', 'place']
2394;NOTISSUE;['worst', 'expert', 'ever']
2395;NOTISSUE;['night', 'place']
2396;NOTISSUE;['side', 'relish', 'mix', 'mushroom', 'yukon', 'gold', 'pure', 'white', 'corn', 'beaten']
2397;NOTISSUE;['bug', 'show', 'given', 'sure', 'wall', 'bug', 'climb', 'kitchen']
2398;NOTISSUE;['minute', 'wait', 'salad', 'realize', 'bottom', 'time', 'soon']
2399;NOTISSUE;['friend', 'love', 'salmon', 'tartar']
2400;NOTISSUE;['wo', 'no-go', 'back']
2401;NOTISSUE;['extreme', 'taste']
2402;NOTISSUE;['waitress', 'good', 'though']
2403;NOTISSUE;['soggy', 'not', 'good']
2404;NOTISSUE;['jamaican', 'monitor', 'delict']
2405;NOTISSUE;['small', 'not', 'worth', 'price']
2406;NOTISSUE;['food', 'rich', 'order', 'accordingly']
2407;NOTISSUE;['service', 'bit', 'lack']
2408;NOTISSUE;['lobster', 'bisque', 'mussel', 'sprout', 'risotto', 'file', 'need', 'salt', 'pepper', 'and', 'cours', 'table']
2409;NOTISSUE;['hopefully', 'bode', 'go', 'busi', 'cook', 'come', 'in']
2410;NOTISSUE;['cold', 'not', 'flavor', 'bad']
2411;NOTISSUE;['love', 'bacon', 'wrap', 'date']
2412;NOTISSUE;['unbelief', 'bargain']
2413;NOTISSUE;['folk', 'otto', 'feel', 'welcome', 'special']
2414;NOTISSUE;['main', 'uninspired']
2415;NOTISSUE;['place', 'pho', 'amaze']
2416;NOTISSUE;['wonder', 'expert', 'place', 'must', 'stop', 'town', 'again']
2417;NOTISSUE;['food', 'noted', 'you', 'enjoy', 'deal', 'world', 'worst', 'annoy', 'drunk', 'people']
2418;NOTISSUE;['fun', 'chef']
2419;NOTISSUE;['order', 'double', 'cheeseburger', 'got', 'single', 'patti', 'fall', 'apart', 'picture', 'unload', 'yeah', 'suck']
2420;NOTISSUE;['great', 'place', 'couple', 'drink', 'watch', 'sport', 'event', 'wall', 'cover', 'tv', 'is']
2421;NOTISSUE;['possible', 'zero', 'star', 'it']
2422;NOTISSUE;['rescript', 'said', 'yum', 'yum', 'sauce', 'said', 'eel', 'sauce', 'said', 'spice', 'mayo', 'well', 'roll', 'sauce', 'them']
2423;NOTISSUE;['hardest', 'denis', 'honestly', 'm', 'dish', 'last', 'suppose', 'last', 'amaze']
2424;NOTISSUE;['not', 'roll', 'ey', 'stay', 'not', 'sure', 'try', 'again']
2425;NOTISSUE;['attend', 'provide', 'excel', 'custom', 'service']
2426;NOTISSUE;['horrible', 'natwest', 'time', 'money']
2427;NOTISSUE;['dish', 'flavour']
2428;NOTISSUE;['time', 'restart', 'no', 'excuse']
2429;NOTISSUE;['it', 'notbusi', 'either', 'also', 'build', 'free', 'cold']
2430;NOTISSUE;['like', 'review', 'said', 'you', 'nogai', 'eat', 'place', 'again']
2431;NOTISSUE;['drink', 'took', 'close', 'minute', 'come', 'point']
2432;NOTISSUE;['serious', 'flavor', 'delight', 'folk']
2433;NOTISSUE;['better', 'aye', 'sushi', 'place', 'went', 'vega']
2434;NOTISSUE;['light', 'dark', 'set', 'mood']
2435;NOTISSUE;['base', 'sub', 'par', 'service', 'receive', 'no', 'effort', 'gratitude', 'busi', 'wo', 'not', 'go', 'back']
2436;NOTISSUE;['owner', 'great', 'people']
2437;NOTISSUE;['privilege', 'work', 'eat', 'there']
2438;NOTISSUE;['greek', 'dress', 'cream', 'flavor']
2439;NOTISSUE;['overall', 'nothing', 'parent', 'place', 'similar', 'complaint', 'silent', 'felt', 'too']
2440;NOTISSUE;['pizza', 'good', 'peanut', 'sauce', 'taste']
2441;NOTISSUE;['table', 'service', 'pretty', 'fast']
2442;NOTISSUE;['fantasy', 'service', 'here']
2443;NOTISSUE;['given', 'godfather', 'zero', 'star', 'possible']
2444;NOTISSUE;['know', 'here']
2445;NOTISSUE;['tough', 'short', 'flavor']
2446;NOTISSUE;['hope', 'place', 'stick', 'around']
2447;NOTISSUE;['bar', 'vega', 'not', 'real', 'charge', 'tap', 'water']
2448;NOTISSUE;['restart', 'atmosphere', 'exquisite']
2449;NOTISSUE;['good', 'service', 'clean', 'inexpert', 'boot']
2450;NOTISSUE;['good', 'service']
2451;NOTISSUE;['seafood', 'fresh', 'gene', 'portion']
2452;NOTISSUE;['plus', 'buck']
2453;NOTISSUE;['service', 'not', 'par', 'either']
2454;NOTISSUE;['far', 'visit', 'twice', 'food', 'absolute', 'delict', 'time']
2455;NOTISSUE;['good', 'year', 'ago']
2456;NOTISSUE;['self', 'proclaim', 'coffee', 'cafe', 'wildly', 'disappoint']
2457;NOTISSUE;['vegetarian', 'platter', 'world']
2458;NOTISSUE;['cant', 'wrong', 'food', 'here']
2459;NOTISSUE;['norbert', 'that']
2460;NOTISSUE;['stop', 'place', 'madison', 'roman', 'friendly', 'kind', 'staff']
2461;NOTISSUE;['chef', 'friendly', 'good', 'job']
2462;NOTISSUE;['better', 'not', 'medic', 'bob', 'tea', 'spot', 'jenni', 'pho']
2463;NOTISSUE;['like', 'patio', 'service', 'outstayed']
2464;NOTISSUE;['goat', 'taco', 'notskimp', 'meat', 'wow', 'flavor']
2465;NOTISSUE;['think', 'not']
2466;NOTISSUE;['mac', 'salad', 'pretty', 'bland', 'not', 'get', 'again']
2467;NOTISSUE;['went', 'bach', 'burger', 'friend', 'recommend', 'not', 'disappoint']
2468;NOTISSUE;['service', 'stink', 'here']
2469;NOTISSUE;['wait', 'wait']
2470;NOTISSUE;['place', 'not', 'quality', 'sushi', 'not', 'quality', 'restart']
2471;NOTISSUE;['deficit', 'recommend', 'wing', 'pizza']
2472;NOTISSUE;['great', 'pizza', 'salad']
2473;NOTISSUE;['thing', 'went', 'wrong', 'burn', 'nagasaki']
2474;NOTISSUE;['wait', 'hour', 'breakfast', 'time', 'better', 'home']
2475;NOTISSUE;['place', 'amaze']
2476;NOTISSUE;['hate', 'disagree', 'fellow', 'helper', 'husband', 'disappoint', 'place']
2477;NOTISSUE;['wait', 'hour', 'got', 'pizza', 'came', 'later', 'did']
2478;NOTISSUE;['notknow', 'slow']
2479;NOTISSUE;['staff', 'great', 'food', 'relish', 'inched', 'beer', 'select']
2480;NOTISSUE;['live', 'neighborhood', 'disappoint', 'wo', 'not', 'here', 'convent', 'local']
2481;NOTISSUE;['notknow', 'pull', 'pork', 'soon', 'delict']
2482;NOTISSUE;['inched', 'fresh', 'fish', 'prepare', 'care']
2483;NOTISSUE;['gave', 'star', 'rate', 'know', 'time', 'eat', 'bach', 'burger', 'write', 'review']
2484;NOTISSUE;['love', 'fact', 'menu', 'worth', 'it']
2485;NOTISSUE;['dine', 'place']
2486;NOTISSUE;['food', 'excel', 'service', 'good']
2487;NOTISSUE;['good', 'beer', 'drink', 'select', 'good', 'food', 'select']
2488;NOTISSUE;['stay', 'away', 'shrimp', 'stir', 'fri', 'noodle']
2489;NOTISSUE;['potato', 'chip', 'order', 'sad', 'probably', 'count', 'chip', 'box', 'probably']
2490;NOTISSUE;['food', 'bore']
2491;NOTISSUE;['good', 'service', 'check']
2492;NOTISSUE;['greedy', 'corpus', 'dime', 'me']
2493;NOTISSUE;['never', 'back']
2494;NOTISSUE;['like', 'back', 'note', 'pas', 'atrocity', 'service', 'return']
2495;NOTISSUE;['summer', 'dine', 'charm', 'outdoor', 'patio', 'delight']
2496;NOTISSUE;['not', 'expect', 'good']
2497;NOTISSUE;['fantasy', 'food']
2498;NOTISSUE;['order', 'toast', 'english', 'muffin', 'came', 'toast']
2499;NOTISSUE;['food', 'good']
2500;NOTISSUE;['go', 'back']
2501;NOTISSUE;['great', 'food', 'price', 'high', 'quality', 'hous', 'made']
2502;NOTISSUE;['bu', 'boi', 'hand', 'rude']
2503;NOTISSUE;['point', 'friend', 'basic', 'figure', 'place', 'joke', 'nothing', 'make', 'publicly', 'loudly', 'known']
2504;NOTISSUE;['good', 'bbc', 'lighter', 'fare', 'reason', 'price', 'tell', 'public', 'old', 'wai']
2505;NOTISSUE;['consider', 'left', 'happy', 'no-go', 'wrong']
2506;NOTISSUE;['bread', 'in', 'hous']
2507;NOTISSUE;['downside', 'service']
2508;NOTISSUE;['also', 'fri', 'doubt', 'worst', 'fri', 'had']
2509;NOTISSUE;['service', 'except', 'food', 'good', 'review']
2510;NOTISSUE;['couple', 'month', 'later', 'return', 'amaze', 'meal']
2511;NOTISSUE;['favorite', 'place', 'town', 'shawarrrrrrma']
2512;NOTISSUE;['black', 'ei', 'pea', 'sweet', 'potato', 'unreal']
2513;NOTISSUE;['wo', 'not', 'disappoint']
2514;NOTISSUE;['serv', 'vinaigrette', 'better', 'overall', 'dish', 'good']
2515;NOTISSUE;['far', 'place', 'seen', 'restart', 'serv', 'egg', 'breakfast', 'expect']
2516;NOTISSUE;['mom', 'got', 'home', 'impede', 'got', 'sick', 'bite', 'salad']
