,text,label
2046,be bite disappoint,ISSUE
2047,have have phone year now tell you not great,NOTISSUE
2048,order sony ericsson think work thats use it,NOTISSUE
2049,battery be completely useless me,NOTISSUE
2050,big waste time,ISSUE
2051,do notwaste one,NOTISSUE
2052,great sound service,NOTISSUE
2053,one favorite purchase ever,NOTISSUE
2054,best bluetooth market,NOTISSUE
2055,authentic leather nice shine comfort i recommend case,NOTISSUE
2056,excite get headset think cute,NOTISSUE
2057,do not make mistake me,NOTISSUE
2058,big disappointment calendar sync,ISSUE
2059,phone unusable not new,ISSUE
2060,worst customer service ever,ISSUE
2061,no additional ear gel provide no instruction whatsoever,ISSUE
2062,defeat purpose bluetooth headset,ISSUE
2063,worth penny,NOTISSUE
2064,excellent wallet type phone case,NOTISSUE
2065,nice headphone price work great,NOTISSUE
2066,internet be excruciatingly slow,ISSUE
2067,be comfortable wear well be probably important aspect case,NOTISSUE
2068,be fit like glove be strong secure durable,NOTISSUE
2069,o gosh best phone have have,NOTISSUE
2070,be attractive appear be good quality,NOTISSUE
2071,love feature form factor,NOTISSUE
2072,product have strong rubber petroleum smell unbearable cause return,ISSUE
2073,poor quality service,ISSUE
2074,cable look thin flimsy be scary,ISSUE
2075,great earpiece,NOTISSUE
2076,excellent hand free tool,NOTISSUE
2077,great home stereo,NOTISSUE
2078,good product incredible value,NOTISSUE
2079,have month be work flawlessly far,NOTISSUE
2080,absolutely junk,ISSUE
2081,one network either,ISSUE
2082,battery life be real good,NOTISSUE
2083,return eight hour later,ISSUE
2084,be great item,NOTISSUE
2085,do notwaste money,NOTISSUE
2086,love headset,NOTISSUE
2087,not drain player potentially fry it,ISSUE
2088,work perfectly,NOTISSUE
2089,unreliable be give up,ISSUE
2090,give five star sound quality,NOTISSUE
2091,avoid one can,NOTISSUE
2092,reversible plug work great,NOTISSUE
2093,waste little money earpiece,ISSUE
2094,good phone,NOTISSUE
2095,best be rotate feature helpful,NOTISSUE
2096,comfort family,NOTISSUE
2097,good product good seller,NOTISSUE
2098,love bluetooth,NOTISSUE
2099,all do footwear well,ISSUE
2100,be impress headset plantronics,NOTISSUE
2101,get small adorable,NOTISSUE
2102,notrecommend buy product,ISSUE
2103,piece junk,ISSUE
2104,poorly construct hinge,ISSUE
2105,item be great instal it let charge overtime have be work good no problem,NOTISSUE
2106,do notably it,ISSUE
2107,excellent phone,NOTISSUE
2108,do not purchase phone,ISSUE
2109,voice recognition handset be excellent,NOTISSUE
2110,be hand best phone have have,NOTISSUE
2111,work great cat attack phone scratch protective strip instead destroy screen,NOTISSUE
2112,one work price right,NOTISSUE
2113,customer service terrible,NOTISSUE
2114,battery life not long motorola razor,ISSUE
2115,send back,ISSUE
2116,know make wise decision,NOTISSUE
2117,should invent sooner,NOTISSUE
2118,good price,NOTISSUE
2119,everything work try the device certainly engineer clever way construction feel good,NOTISSUE
2120,receive quickly work great,NOTISSUE
2121,have be work great,NOTISSUE
2122,people complain find headset be microphone weak,ISSUE
2123,old nokia two thousand one sixty tracfone hold charge lot better this,ISSUE
2124,do not care consumer one bite,ISSUE
2125,be good battery get fast,NOTISSUE
2126,instruction manual be lack,ISSUE
2127,slim fit alarm clock dock station remove case,NOTISSUE
2128,phone hold charge like new,NOTISSUE
2129,battery be unreliable well service use antenna,NOTISSUE
2130,be uncomfortable sound quality be poor compare phone razor previous wire headset that plug lg,ISSUE
2131,have get lot compliment it,NOTISSUE
2132,be definitely have state do not allow cell phone usage drive,NOTISSUE
2133,want money back,ISSUE
2134,love device,NOTISSUE
2135,be happy price,NOTISSUE
2136,order product unhappy immediately,ISSUE
2137,engage be lack barbuda,ISSUE
2138,able do voice deal car no problem,NOTISSUE
2139,have bar cell phone be home cant not hear anything,ISSUE
2140,good item low price,NOTISSUE
2141,however the riingtones not best game,ISSUE
2142,plug not work well,ISSUE
2143,amazon suck,NOTISSUE
2144,rest peace off charge ship,ISSUE
2145,comfortable,NOTISSUE
2146,battery be work well replacement original come phone two year ago,NOTISSUE
2147,reception be excellent,NOTISSUE
2148,fit comfortably ear sound be clear loud charge last couple day,NOTISSUE
2149,clear quality sound do nothave mess sound pod have sound button headset,NOTISSUE
2150,long last battery you do nothave recharge frequently flip phone,NOTISSUE
2151,obviously be problem adhesive,ISSUE
2152,disappoint,ISSUE
2153,inexpensive piece have expect better quality,NOTISSUE
2154,be practically useless not add kind boost reception buy it,ISSUE
2155,excellent sound quality,NOTISSUE
2156,not happy,ISSUE
2157,piece junk break be phone two day,ISSUE
2158,new battery work great phone,NOTISSUE
2159,worst customer service,ISSUE
2160,have drop phone time say concrete phone be great knock wood,NOTISSUE
2161,reception be terrible static,ISSUE
2162,good audio quality,NOTISSUE
2163,little device have transform organizational capability make life lot easier,NOTISSUE
2164,sit vehicle cradle belt headset lose signal,ISSUE
2165,jerk phone,NOTISSUE
2166,work like charm work advertise,NOTISSUE
2167,comfortable nice range good battery life,NOTISSUE
2168,network coverage los angeles be horrible,ISSUE
2169,excellent starter wireless headset,NOTISSUE
2170,loudspeaker option be great bumper light be appeal,NOTISSUE
2171,thing think improve be sound leak headset,NOTISSUE
2172,reception suck have never have two bar ever,ISSUE
2173,phone get extremely hot,ISSUE
2174,microphone work well accord people have call amplify everything,ISSUE
2175,nice design quality,NOTISSUE
2176,also phone be drop case be not go save it specially drop face down,ISSUE
2177,be light easy use have clear reception transmission,NOTISSUE
2178,bad fit way big,ISSUE
2179,definitely not good,NOTISSUE
2180,awesome device,NOTISSUE
2181,waste money,ISSUE
2182,minute restart computer,ISSUE
2183,be figure window personal computer support issue aware induce,ISSUE
2184,be not nearly satisfy miss work,ISSUE
2185,be search replacement,ISSUE
2186,have issue,ISSUE
2187,no ad plaster site,ISSUE
2188,do notwant spend time company product,ISSUE
2189,be business,ISSUE
2190,disappoint overall performance,ISSUE
2191,have issue corrupt nav file,ISSUE
2192,network connectivity issue install,ISSUE
2193,lot incompatibility issue,ISSUE
2194,o make game experience better,ISSUE
2195,apparently need lot work,ISSUE
2196,nice try,NOTISSUE
2197,pretty true,NOTISSUE
2198,incompatibility issue,ISSUE
2199,nothelp,ISSUE
2200,be probably go return computer,ISSUE
2201,save money,ISSUE
2202,excite receive,NOTISSUE
2203,disappoint,ISSUE
2204,find problem scan,ISSUE
2205,save great deal grief avoid product,ISSUE
2206,regret amazon do not allow give product star,ISSUE
2207,amazon terrific,ISSUE
2208,no way override,ISSUE
2209,try phone customer service joke,ISSUE
2210,thoroughly disappoint,ISSUE
2211,have deal bad customer service,ISSUE
2212,company give bad support,ISSUE
2213,have use symantec product year have be fairly please,NOTISSUE
2214,aspect customer service be disappoint,ISSUE
2215,ask say no way,ISSUE
2216,renew subscription,NOTISSUE
2217,have use anti virus like then love now,NOTISSUE
2218,definitely recommend product,NOTISSUE
2219,be everything hop be,NOTISSUE
2220,be extremely impress panda internet security,NOTISSUE
2221,be license,NOTISSUE
2222,not bad,NOTISSUE
2223,customer service responsive,NOTISSUE
2224,forum webster extremely helpful,NOTISSUE
2225,customer service be free,NOTISSUE
2226,stand be nicely design term function look appeal,NOTISSUE
2227,problem be no assembly instruction picture design be faulty assembly,ISSUE
2228,change height stand take two people wo nomole fall hit knee,ISSUE
2229,unfortunately bad design introduce multitude problem never exist past product,ISSUE
2230,probably make ill,NOTISSUE
2231,difficult read print color be light,ISSUE
2232,be surely hop get money back,ISSUE
2233,do network,ISSUE
2234,be no way fix rotation set,ISSUE
2235,stuff be expensive,ISSUE
2236,read direction carefully once,NOTISSUE
2237,be incredibly difficult peel back,ISSUE
2238,waste hour prop image,ISSUE
2239,have ruin tote bag note replace,ISSUE
2240,issue be lack pad underside,ISSUE
2241,be go have attach piece neoprene similar make comfortable have lap,ISSUE
2242,x pad be decent piece equipment do good job keep laptop get hot,NOTISSUE
2243,cross pen real favorite,ISSUE
2244,price pay pleasure smooth write,NOTISSUE
2245,find ink hand new refill,ISSUE
2246,problem be be write long pen have become warm,ISSUE
2247,write cross pen feel little luxurious pen have last year,NOTISSUE
2248,write seem perfect ink be soft sapphire easy eye pen write like dream,NOTISSUE
2249,be write recipe refill look wonderful,NOTISSUE
2250,please be able acquire easy operate lamy refill device,NOTISSUE
2251,love it,NOTISSUE
2252,pen work superbly me,NOTISSUE
2253,order pen gift recently buy one like it,NOTISSUE
2254,great shredder zero issue month use,ISSUE
2255,zero issue,NOTISSUE
2256,expensive and month daily use norway have help blood pressure,ISSUE
2257,record blood pressure morning time after get night be sleep,NOTISSUE
2258,use exercise equipment forty five minute stretch exercise breakfast fifteen minute desperate devise,NOTISSUE
2259,blood pressure have notchanged significantly six month continue take blood pressure medicine,NOTISSUE
2260,meditation do thing buy tape take class,NOTISSUE
2261,get pedometer find instruction nuclear,ISSUE
2262,pedometer arrive hold prisoner difficult to open plastic cell package engineer think take ten minute two ruin fingernail open it take scissor it hard package break them,ISSUE
2263,have use repeatedly past month major problem,NOTISSUE
2264,have trouble unit start,ISSUE
2265,replace battery send unit solve problem,NOTISSUE
2266,have no problem far,NOTISSUE
2267,be good need,NOTISSUE
2268,deputy que j ai de probe me de do stout au r veil cet extender lombard fait de marseille pour mon do,ISSUE
2269,have mild acne problem year round get worst time month that be have run try new product,ISSUE
2270,day ago buy zeno be go return it nothing accept think burn me,ISSUE
2271,so overall do like product recommend it,NOTISSUE
2272,have be shaver two week have not have problem it,NOTISSUE
2273,be good deal money,NOTISSUE
2274,recommend give gift,NOTISSUE
2275,problem munchies night watch tv crave be go,ISSUE
2276,side flush thing result problem experience,ISSUE
2277,be easy use clean have have charge far,NOTISSUE
2278,get expect,NOTISSUE
2279,roll wheel have no function me do note way,NOTISSUE
2280,be functional not poorly make,NOTISSUE
2281,problem have scratch little sharp,ISSUE
2282,do love item have be failure day arrive have note significant problem highly recommend anyone,NOTISSUE
2283,problem have find be notgrip thing have monitor continue work,ISSUE
2284,be accurate far have agree monitor have check against,NOTISSUE
2285,have never have problem,NOTISSUE
2286,little tip end problem bleed gum,NOTISSUE
2287,take fifteen minute together not have problem,NOTISSUE
2288,overall excellent product be have be need year,NOTISSUE
2289,have be please product be solid cut problem,NOTISSUE
2290,think defective factory,ISSUE
2291,have cancel order go,ISSUE
2292,order product amazon have not receive,ISSUE
2293,product have take care problem,NOTISSUE
2294,have issue eat tend eat large portion,ISSUE
2295,definitely recommend product especially have issue food like do,NOTISSUE
2296,work advertise be happy be function,NOTISSUE
2297,problem be tool be press in be no way pull brush head tool be attach,ISSUE
2298,one issue be suppose quick change tool remove brush head configure be defective,ISSUE
2299,thank make life easier,NOTISSUE
2300,handle issue throw them,NOTISSUE
2301,man thing best,NOTISSUE
2302,leave skin very clean soft,NOTISSUE
2303,make skin feel like normal healthy skin,NOTISSUE
2304,dryness warn have never be issue me,NOTISSUE
2305,work outside heat clean dusty dirty environment use cause skin break out,ISSUE
2306,notice frame encircle head make head size issue,ISSUE
2307,have knee problem sleep comfortably be issue him,ISSUE
2308,nice price tap issue,ISSUE
2309,scale look nice sleek glass design,NOTISSUE
2310,quality seem be nice be design england,NOTISSUE
2311,be allergic big issue,ISSUE
2312,inaccurate issue plague cheap scale,ISSUE
2313,have be user error,ISSUE
2314,weigh little one day be issue have have it,ISSUE
2315,take little time program figure display work,ISSUE
2316,attachment be little delicate flimsy fit be issue,ISSUE
2317,believe great assist weight loss program try stick,NOTISSUE
2318,biggest issue be remember take pill time day,ISSUE
2319,people small mouth potentially have issue hydrabrush,ISSUE
2320,work fine me despite large size,NOTISSUE
2321,people small hand potentially find hold bite cumbersome,ISSUE
2322,have read brush not easy take,ISSUE
2323,all product work well me sensitive skin,NOTISSUE
2324,like thank amazon reputation promptly help solve password issue make shop experience pleasant one,NOTISSUE
2325,have issue be dirty inside,ISSUE
2326,love convenience toothpaste it,NOTISSUE
2327,read review positive,NOTISSUE
2328,base negative review have concern appearance fountain noise make,ISSUE
2329,be solid feel expect easy set up run quietly actually look nice,NOTISSUE
2330,no review yet well add one,ISSUE
2331,durable hefty bag have come love adore,NOTISSUE
2332,have have problem blood pressure all probably aware issue do not go away ignore,ISSUE
2333,recently have high blood pressure read medical appointment give bite scare,ISSUE
2334,arrive pleasantly surprise,NOTISSUE
2335,be time take care health,NOTISSUE
2336,seriously consider buy inexpensive easy use wrist monitor,NOTISSUE
2337,have work wonderfully,NOTISSUE
2338,notice frame encircle head make head size issue,ISSUE
2339,lens clear functional,NOTISSUE
2340,need give bite space accommodate larger head get snug,ISSUE
2341,plus side glass wo netball bend forward,NOTISSUE
2342,have have great experience buy amazon,NOTISSUE
2343,however time have bad luck,ISSUE
2344,product arrive factory direct no receipt,ISSUE
2345,not easily send back nothave receipt,ISSUE
2346,frustrate,ISSUE
2347,not have be issue product notdefective,ISSUE
2348,unfortunately get hyperventilation flaw leak tier,ISSUE
2349,do produce great result get past issue,NOTISSUE
2350,like new soft elegant appearance feel hair be healthier,ISSUE
2351,cheap bag frequently have problem bag rip remove trash fear fall bag fill lot heavy item,ISSUE
2352,have pack bag maximum capacity have have no problem,ISSUE
2353,one complaint be area bag be susceptible damage particularly tie top,ISSUE
2354,clear issue,NOTISSUE
2355,thing have try have completely eradicate issue,NOTISSUE
2356,recycle trash no one use recycle stuff be point,ISSUE
2357,iron do not get hot be not danger burn hair,NOTISSUE
2358,like reviewer be have issue,ISSUE
2359,no issue week use,NOTISSUE
2360,get bad one,ISSUE
2361,have issue mine shout go call have replace,ISSUE
2362,post review contact offer replace it,NOTISSUE
2363,day poor customer service wonderful,ISSUE
2364,work great be bigger expect,ISSUE
2365,have have zero issue clean up,NOTISSUE
2366,be cautious buy have medical issue leg circulation,ISSUE
2367,like have be have problem heel have pretty eliminate problem,NOTISSUE
2368,nature make product be excellent,NOTISSUE
2369,take iron supplement set potential health problem,ISSUE
2370,be glad find healthy alternative snack market,NOTISSUE
2371,be successful product have try,NOTISSUE
2372,recommend product people thirty stay healthy bone,NOTISSUE
2373,be mediocre miserable hollow laughable predictable piece garbage,ISSUE
2374,be one forgettable movie have see,ISSUE
2375,one be uninteresting mess,ISSUE
2376,hi,NOTISSUE
2377,serve hot bread butter home make potato chip bacon bit top very original good,NOTISSUE
2378,watch prepare delicious food,NOTISSUE
2379,egg roll fantastic,NOTISSUE
2380,order arrive one gyro miss,ISSUE
2381,have salad wing ice cream dessert leave feel satisfy,NOTISSUE
2382,be not sure joey be vote best hot dog valley reader phoenix magazine,ISSUE
2383,best place go tasty bowl pho,NOTISSUE
2384,have never be insult felt disrespect,ISSUE
2385,friendly staff,NOTISSUE
2386,be worth drive,ISSUE
2387,have hear good thing place exceed hope have dream of,NOTISSUE
2388,food great service,NOTISSUE
2389,warm beer nothelp,ISSUE
2390,great brunch spot,NOTISSUE
2391,service be friendly invite,NOTISSUE
2392,good lunch spot,NOTISSUE
2393,have live one thousand nine seventy nine and last time have step foot place,ISSUE
2394,worst experience ever,ISSUE
2395,have be night place,ISSUE
2396,side relish mix mushroom yukon gold puree white corn beauteous,NOTISSUE
2397,bug never show have give four sure wall bug climb kitchen,ISSUE
2398,ten minute wait salad realize oncoming time soon,ISSUE
2399,friend love salmon tartar,NOTISSUE
2400,wo no-go back,ISSUE
2401,extremely tasty,NOTISSUE
2402,waitress good though,NOTISSUE
2403,soggy not good,ISSUE
2404,jamaican monitor delicious,NOTISSUE
2405,small not worth price,ISSUE
2406,food be rich order accordingly,NOTISSUE
2407,service bite lack,ISSUE
2408,lobster bisque bussell sprout risotto file need salt pepper and course be none table,ISSUE
2409,hopefully bode go business cook come in,ISSUE
2410,cold not flavor bad,ISSUE
2411,love bacon wrap date,NOTISSUE
2412,be unbelievable bargain,NOTISSUE
2413,folk otto make feel welcome special,NOTISSUE
2414,main uninspired,ISSUE
2415,be place have pho amaze,NOTISSUE
2416,wonderful experience make place must stop town again,NOTISSUE
2417,food be note you enjoy deal world be worst annoy drink people,ISSUE
2418,fun chef,NOTISSUE
2419,order double cheeseburger get single patty fall apart picture unload yeah suck,ISSUE
2420,great place have couple drink watch sport event wall cover tv be,NOTISSUE
2421,possible give zero star have have it,ISSUE
2422,description say yum yum sauce say eel sauce say spicy mayo well none roll have sauce them,ISSUE
2423,have say be hardest decision honestly male be dish taste suppose taste amaze,NOTISSUE
2424,have not roll eye have stay not sure go back try again,ISSUE
2425,be attentive provide excellent customer service,NOTISSUE
2426,horrible do notwaste time money,ISSUE
2427,dish flavourful,NOTISSUE
2428,time restaurant no excuse,ISSUE
2429,it norbury either also build freeze cold,ISSUE
2430,like reviewer say you norway eat place again,ISSUE
2431,drink take close thirty minute come one point,ISSUE
2432,seriously flavourful delight folk,NOTISSUE
2433,better aye sushi place go vega,NOTISSUE
2434,light be dark set mood,NOTISSUE
2435,base sub par service receive no effort show gratitude business wo note go back,ISSUE
2436,owner be great people,NOTISSUE
2437,be nothing privilege work eat there,ISSUE
2438,greek dress creamy flavourful,NOTISSUE
2439,overall do nothing take parent place again make similar complaint silently felt too,ISSUE
2440,pizza good peanut sauce tasty,NOTISSUE
2441,have seven table service pretty fast,NOTISSUE
2442,fantastic service here,NOTISSUE
2443,well have give godfather zero star possible,ISSUE
2444,know make here,NOTISSUE
2445,tough short flavor,ISSUE
2446,hope place stick around,NOTISSUE
2447,have be bar vega do not recall be charge tap water,ISSUE
2448,restaurant atmosphere exquisite,NOTISSUE
2449,good service clean inexpensive boot,NOTISSUE
2450,good service,NOTISSUE
2451,seafood fresh generous portion,NOTISSUE
2452,plus be eight buck,NOTISSUE
2453,service not par either,ISSUE
2454,far have visit twice food absolutely delicious time,NOTISSUE
2455,good have year ago,NOTISSUE
2456,self proclaim coffee cafe wildly disappoint,ISSUE
2457,vegetarian platter be world,ISSUE
2458,cant go wrong food here,NOTISSUE
2459,norbert that,NOTISSUE
2460,stop place madison roman friendly kind staff,NOTISSUE
2461,chef friendly good job,NOTISSUE
2462,have have better not dedicate bob tea spot jenni pho,ISSUE
2463,like patio service outstanding,NOTISSUE
2464,goat taco notskimp meat wow flavor,NOTISSUE
2465,think not again,ISSUE
2466,have mac salad pretty bland not be get again,ISSUE
2467,go bach burger friend be recommendation not disappoint,NOTISSUE
2468,service stink here,ISSUE
2469,wait wait,ISSUE
2470,place be not quality sushi be not quality restaurant,ISSUE
2471,definitely recommend wing well pizza,NOTISSUE
2472,great pizza salad,NOTISSUE
2473,thing go wrong burn nagasaki,ISSUE
2474,wait hour breakfast have one time better home,ISSUE
2475,place be amaze,NOTISSUE
2476,hate disagree fellow helper husband disappoint place,ISSUE
2477,wait two hour never get pizza come later do,ISSUE
2478,do notknow slow,ISSUE
2479,staff be great food be relish have incredible beer selection,NOTISSUE
2480,live neighborhood be disappoint wo note back here be convenient location,ISSUE
2481,notknow pull pork be soo delicious,NOTISSUE
2482,get incredibly fresh fish prepare care,NOTISSUE
2483,go give one star rat please know time eat bach burger write review,ISSUE
2484,love fact everything menu be worth it,NOTISSUE
2485,never again be din place,ISSUE
2486,food excellent service good,NOTISSUE
2487,good beer drink selection good food selection,NOTISSUE
2488,please stay away shrimp stir fry noodle,ISSUE
2489,potato chip order sad probably count chip box probably,ISSUE
2490,food bore,ISSUE
2491,good service check,NOTISSUE
2492,greedy corporation never see dime me,ISSUE
2493,never go back,ISSUE
2494,have like go back note pas atrocious service never return,ISSUE
2495,summer dine charm outdoor patio delightful,NOTISSUE
2496,not expect be good,NOTISSUE
2497,fantastic food,NOTISSUE
2498,order toast english muffin come untasted,ISSUE
2499,food good,NOTISSUE
2500,never go back,ISSUE
2501,great food price be high quality house make,NOTISSUE
2502,bus boy hand rude,ISSUE
2503,point friend have basically figure place joke nothing make publicly loudly know,ISSUE
2504,back good bbc lighter fare reasonable price tell public back old way,NOTISSUE
2505,consider two leave happy no-go wrong,NOTISSUE
2506,bread be make in house,NOTISSUE
2507,downside be service,ISSUE
2508,also fry doubt worst fry have have,ISSUE
2509,service exceptional food good review,NOTISSUE
2510,couple month later return have amaze meal,NOTISSUE
2511,favorite place town shawarrma,NOTISSUE
2512,black eye pea sweet potato unreal,NOTISSUE
2513,wo note disappoint,NOTISSUE
2514,serve vinaigrette make better overall dish good,NOTISSUE
2515,go far place have never see restaurant serve one egg breakfast especially,ISSUE
2516,mom get home immediately get sick have bite salad,ISSUE
2517,server not pleasant deal do notalways honor pizza hut coupon,ISSUE
2518,truly unbelievably good be glad go back,NOTISSUE
2519,have fantastic service please atmosphere,NOTISSUE
2520,everything gross,ISSUE
2521,love place,NOTISSUE
2522,great service food,NOTISSUE
2523,bathroom location dirty seat cover not replenish plain yucky,ISSUE
2524,burger get gold standard burger kind disappoint,ISSUE
2525,omg food delicious,NOTISSUE
2526,be nothing authentic place,ISSUE
2527,spaghetti be nothing special whatsoever,ISSUE
2528,dish salmon best great,NOTISSUE
2529,vegetable fresh sauce feel like authentic thai,NOTISSUE
2530,be worth drive tucson,ISSUE
2531,selection probably worst have see vega there none,ISSUE
2532,pretty good beer selection too,NOTISSUE
2533,place be like chipotle better,NOTISSUE
2534,classy warm atmosphere fun fresh appetite succulent steak baseball steak,NOTISSUE
2535,five star brick oven bread app,NOTISSUE
2536,have eat multiple time time food delicious,NOTISSUE
2537,sit ten minute finally give leave,ISSUE
2538,terrible,ISSUE
2539,be treat equally special,NOTISSUE
2540,cottage thirty minute pancake egg,ISSUE
2541,delicious,NOTISSUE
2542,good side staff genuinely pleasant enthusiastic real treat,NOTISSUE
2543,sadly gordon ramsey be steak be place shall sharply avoid trip vega,ISSUE
2544,even wonderful food delicious,NOTISSUE
2545,best fish have have life,NOTISSUE
2546,the bathroom be door nice,NOTISSUE
2547,buffet be small food offer bland,ISSUE
2548,be outstanding little restaurant best food have taste,NOTISSUE
2549,pretty cool say,NOTISSUE
2550,definitely turn doubt be back be buy,ISSUE
2551,server great job handle large rowdy table,NOTISSUE
2552,find waste food be despicable norwood,ISSUE
2553,wife have lobster bisque soup lukewarm,ISSUE
2554,come back again have sushi crave vega,NOTISSUE
2555,staff great ambiance be great,NOTISSUE
2556,deserve five star,NOTISSUE
2557,leave stomach ache felt sick rest day,ISSUE
2558,drop ball,ISSUE
2559,din space be tiny elegantly decorate comfortable,NOTISSUE
2560,customize order way have like usual be eggplant green bean stir fry love it,NOTISSUE
2561,bean rice mediocre best,ISSUE
2562,best taco town far,NOTISSUE
2563,take back money get there,ISSUE
2564,interest town place be amaze,NOTISSUE
2565,rude inconsiderate management,ISSUE
2566,staff not friendly wait time be serve horrible no one say hi ten minute,ISSUE
2567,wo note back,ISSUE
2568,have great dinner,NOTISSUE
2569,service outshine definitely recommend halibut,NOTISSUE
2570,food terrible,ISSUE
2571,never go back have tell people have happen,ISSUE
2572,do notrecommend car break starve,ISSUE
2573,come back time be vega,NOTISSUE
2574,place deserve one star have do food,ISSUE
2575,be disgrace,ISSUE
2576,def come back bowl time,NOTISSUE
2577,want healthy authentic ethic food try place,NOTISSUE
2578,continue come lady night and date night highly recommend place be area,NOTISSUE
2579,have be time past experience have be great,NOTISSUE
2580,walk away stuff happy vega buffet experience,NOTISSUE
2581,service excellent price pretty reasonable consider be vega locate inside crystal shop mall aria,NOTISSUE
2582,summarize food incredible nay transcendent nothing bring joy like memory pneumatic condiment dispenser,NOTISSUE
2583,be probably one people go ian not like it,ISSUE
2584,kid pizza be hit lot great dish option kiddo,NOTISSUE
2585,service be perfect family atmosphere be nice see,NOTISSUE
2586,cook perfection service impeccable,NOTISSUE
2587,one be simply disappointment,ISSUE
2588,overall disappoint quality food buchan,ISSUE
2589,do nothave be accountant know be get slam,ISSUE
2590,great place eat remind little mom pop shop san francisco bay area,NOTISSUE
2591,today taste bulldog gourmet hot dog have tell think possible,NOTISSUE
2592,leave frustrate,ISSUE
2593,definitely be soon again,NOTISSUE
2594,food good get petty fast,NOTISSUE
2595,service fantastic,NOTISSUE
2596,total waste time,ISSUE
2597,do notknow kind be have best ice tea,NOTISSUE
2598,come hungry leave happy stuff,NOTISSUE
2599,service give no star,ISSUE
2600,assure wo note disappoint,NOTISSUE
2601,take little bad service food suck,ISSUE
2602,give try eat crust teeth sore,ISSUE
2603,completely gross out,ISSUE
2604,enjoy eat here,NOTISSUE
2605,time go think quickly become regular,NOTISSUE
2606,server nice look little overwhelm need stay professional friendly end,NOTISSUE
2607,dinner companion tell me everything fresh nice texture taste,NOTISSUE
2608,grind right table large smear be step in and track everywhere pile green bird poop,ISSUE
2609,furthermore steven find hour operation webster,ISSUE
2610,have try like place time think them,ISSUE
2611,mistake be,ISSUE
2612,no complaint,NOTISSUE
2613,be seriously good pizza be expert connoisseur topic,NOTISSUE
2614,waiter jerk,ISSUE
2615,strike want be rush,ISSUE
2616,nicest restaurant owner have come across,NOTISSUE
2617,never come again,ISSUE
2618,love biscuit,NOTISSUE
2619,service be quick friendly,NOTISSUE
2620,order appetiser take forty minute pizza ten minute,ISSUE
2621,absolutely fantastic,NOTISSUE
2622,huge awkward piece cow gristle fat,ISSUE
2623,definitely come back again,NOTISSUE
2624,like steiner be dark feel like bar,NOTISSUE
2625,wow spicy delicious,NOTISSUE
2626,not familiar check out,ISSUE
2627,take business dinner dollar elsewhere,NOTISSUE
2628,have love go back,NOTISSUE
2629,anyway f restaurant have wonderful breakfast lunch,NOTISSUE
2630,nothing special,ISSUE
2631,day week have different deal be delicious,NOTISSUE
2632,not mention combination pear almond bacon be big winner,NOTISSUE
2633,not be back,ISSUE
2634,sauce tasteless,ISSUE
2635,food be delicious spicy enough be sure ask spicier prefer way,NOTISSUE
2636,riley steak cook perfectly have great mosquito flavor,NOTISSUE
2637,do nothing be go back anytime soon,ISSUE
2638,food good,NOTISSUE
2639,be far sushi connoisseur definitely tell difference good food bad food certainly bad food,ISSUE
2640,insult,ISSUE
2641,time have lunch have be bad,ISSUE
2642,chicken wing contain driest chicken meat have eat,ISSUE
2643,food good enjoy mouthful enjoyable relax venue couple small family group etc,NOTISSUE
2644,fragile think great,NOTISSUE
2645,best later tot southwest,NOTISSUE
2646,love place,NOTISSUE
2647,definitely not worth pay,ISSUE
2648,vanilla ice cream creamy smooth profiterole chou pastry fresh enough,NOTISSUE
2649,im a time have new spot,NOTISSUE
2650,manager worst,ISSUE
2651,inside be nice clean,NOTISSUE
2652,food outstanding price reasonable,NOTISSUE
2653,do nothing be run back carly be anytime soon food,ISSUE
2654,be fact take twenty minute be acknowledge thirty five minute get food and keep forget thing,ISSUE
2655,love margarita too,NOTISSUE
2656,vega buffet not disappoint,NOTISSUE
2657,good though,NOTISSUE
2658,one note be ventilation use upgrade,ISSUE
2659,great pork sandwich,NOTISSUE
2660,do notwaste time here,ISSUE
2661,total letdown go comeback flower shop cartel coffee,ISSUE
2662,third cheese friend be burger cold,ISSUE
2663,enjoy pizza brunch,NOTISSUE
2664,steak well trim perfectly cook,NOTISSUE
2665,have group claim have forty handle beautifully,NOTISSUE
2666,love it,NOTISSUE
2667,ask bill leave eat nothing either,ISSUE
2668,place be jewel la vega exactly have be hop find nearly ten year live here,NOTISSUE
2669,seafood limit boil shrimp crab leg crab leg definitely not taste fresh,ISSUE
2670,selection food not best,ISSUE
2671,delicious absolutely be back,NOTISSUE
2672,be not small family restaurant be fine din establishment,NOTISSUE
2673,have toro tartar javier extraordinary like thinly slice way white truffle,NOTISSUE
2674,dont think be back long time,ISSUE
2675,attach gas station be rarely good sign,ISSUE
2676,awesome be that,NOTISSUE
2677,be back time soon,NOTISSUE
2678,menu have good stuff not decide,NOTISSUE
2679,worse all humiliate worker right me bunch horrible call,ISSUE
2680,conclusion fill meal,NOTISSUE
2681,daily special hit group,NOTISSUE
2682,tragedy strike,ISSUE
2683,pancake good pretty large that,NOTISSUE
2684,crawfish experience delicious,NOTISSUE
2685,monster chicken fry steak egg be time favorite,NOTISSUE
2686,waitress sweet funny,NOTISSUE
2687,have taste mom be multi grain pumpkin pancake pecan butter amaze fluffy delicious,NOTISSUE
