,text,label
2018,leather case do not fit,ISSUE
2019,useless phone simply deaf,ISSUE
2020,color be prettier think be graphic incredibly sharp,NOTISSUE
2021,think be good investment,NOTISSUE
2022,make strange tick noise end call,ISSUE
2023,best electronics available fm transmitter,NOTISSUE
2024,battery last hour,ISSUE
2025,great headset impress,NOTISSUE
2026,mega pixel camera be phone be reasonably good,NOTISSUE
2027,have have nearly two year have work great me,NOTISSUE
2028,good transmit audio,NOTISSUE
2029,send back,ISSUE
2030,not bother contact company dollar product learn lesson not have buy form online anyway,ISSUE
2031,hate earwig avoid phone mean,ISSUE
2032,great price also,NOTISSUE
2033,range be decent have be able roam house phone live room no reception/sound quality issue,NOTISSUE
2034,fast service,NOTISSUE
2035,highly recommend this,NOTISSUE
2036,recommend this,NOTISSUE
2037,not like on button felt like crack use,ISSUE
2038,worst phone ever,ISSUE
2039,be infatuate phone,NOTISSUE
2040,freeze frequently,ISSUE
2041,be kind embarrass use look be embarrass childlike company be,ISSUE
2042,simple lightweight great fit,NOTISSUE
2043,all expect better consumer experience motorola,ISSUE
2044,be horrible tick sound background call have never experience before,ISSUE
2045,certainly comfortable functionality be decent,NOTISSUE
2046,usually do not like headband one be lightweight do not mess hair,NOTISSUE
2047,be bite disappoint,ISSUE
2048,have have phone year now tell you not great,NOTISSUE
2049,order sony ericsson think work thats use it,NOTISSUE
2050,battery be completely useless me,NOTISSUE
2051,big waste time,ISSUE
2052,do not waste one,NOTISSUE
2053,great sound service,NOTISSUE
2054,one favorite purchase ever,NOTISSUE
2055,best bluetooth market,NOTISSUE
2056,authentic leather nice shine comfort recommend case,NOTISSUE
2057,be excite get headset think be cute,NOTISSUE
2058,do not make mistake me,NOTISSUE
2059,big disappointment calendar sync,ISSUE
2060,phone be unusable be not new,ISSUE
2061,worst customer service ever,ISSUE
2062,no additional ear gel provide no instruction whatsoever,ISSUE
2063,defeat purpose bluetooth headset,ISSUE
2064,worth penny,NOTISSUE
2065,excellent wallet type phone case,NOTISSUE
2066,nice headphone price work great,NOTISSUE
2067,internet be excruciatingly slow,ISSUE
2068,be comfortable wear well be probably important aspect case,NOTISSUE
2069,be fit like glove be strong secure durable,NOTISSUE
2070,gosh best phone have have,NOTISSUE
2071,be attractive appear be good quality,NOTISSUE
2072,love feature form factor,NOTISSUE
2073,product have strong rubber/petroleum smell be unbearable cause return,ISSUE
2074,poor quality service,ISSUE
2075,cable look thin flimsy be scary,ISSUE
2076,great earpiece,NOTISSUE
2077,excellent hand free tool,NOTISSUE
2078,great home stereo,NOTISSUE
2079,good product incredible value,NOTISSUE
2080,have month be work flawlessly far,NOTISSUE
2081,absolutely junk,ISSUE
2082,one not work either,ISSUE
2083,battery life be real good,NOTISSUE
2084,return eight hour later,ISSUE
2085,be great item,NOTISSUE
2086,do not waste money,NOTISSUE
2087,love headset,NOTISSUE
2088,not drain player potentially fry it,ISSUE
2089,work perfectly,NOTISSUE
2090,unreliable be give up,ISSUE
2091,give five star sound quality,NOTISSUE
2092,avoid one can,NOTISSUE
2093,reversible plug work great,NOTISSUE
2094,waste little money earpiece,ISSUE
2095,good phone,NOTISSUE
2096,best be rotate feature helpful,NOTISSUE
2097,comfort family,NOTISSUE
2098,good product good seller,NOTISSUE
2099,love bluetooth,NOTISSUE
2100,all do not wear well,ISSUE
2101,be impress headset plantronics,NOTISSUE
2102,get be small adorable,NOTISSUE
2103,not recommend buy product,ISSUE
2104,piece junk,ISSUE
2105,poorly construct hinge,ISSUE
2106,item be great instal it let charge overtime have be work good no problem,NOTISSUE
2107,do not buy it,ISSUE
2108,excellent phone,NOTISSUE
2109,do not purchase phone,ISSUE
2110,voice recognition handset be excellent,NOTISSUE
2111,be hand best phone have have,NOTISSUE
2112,work great cat attack phone scratch protective strip instead destroy screen,NOTISSUE
2113,one work be price right,NOTISSUE
2114,customer service be terrible,NOTISSUE
2115,battery life not long motorola razor,ISSUE
2116,send back,ISSUE
2117,know make wise decision,NOTISSUE
2118,should invent sooner,NOTISSUE
2119,good price,NOTISSUE
2120,everything work try the device be certainly engineer clever way construction feel good,NOTISSUE
2121,receive quickly work great,NOTISSUE
2122,have be work great,NOTISSUE
2123,people complain find headset microphone be weak,ISSUE
2124,year old nokia two thousand one sixty tracfone hold charge lot better this,ISSUE
2125,do not care consumer one bite,ISSUE
2126,be good battery get fast,NOTISSUE
2127,instruction manual be lack,ISSUE
2128,slim fit alarm clock dock station remove case,NOTISSUE
2129,phone hold charge like be new,NOTISSUE
2130,battery be unreliable well service use antenna,NOTISSUE
2131,be uncomfortable sound quality be poor compare phone razor previous wire headset that plug lg,ISSUE
2132,have get lot compliment it,NOTISSUE
2133,be definitely have state do not allow cell phone usage drive,NOTISSUE
2134,want money back,ISSUE
2135,love device,NOTISSUE
2136,be happy price,NOTISSUE
2137,order product be unhappy immediately,ISSUE
2138,engage be lack barbuda,ISSUE
2139,be able do voice deal car no problem,NOTISSUE
2140,have bar cell phone be home not hear anything,ISSUE
2141,good item low price,NOTISSUE
2142,howeverthe riingtones not best game,ISSUE
2143,plug not work well,ISSUE
2144,amazon suck,NOTISSUE
2145,rest peace off charge ship,ISSUE
2146,comfortable,NOTISSUE
2147,battery be work well replacement original come phone two year ago,NOTISSUE
2148,reception be excellent,NOTISSUE
2149,fit comfortably ear sound be clear loud charge last couple day,NOTISSUE
2150,clear quality sound do not have mess sound pod have sound button headset,NOTISSUE
2151,long last battery you do not have recharge frequently flip phone,NOTISSUE
2152,obviously be problem adhesive,ISSUE
2153,disappoint,ISSUE
2154,be inexpensive piece have expect better quality,NOTISSUE
2155,be practically useless not add kind boost reception buy it,ISSUE
2156,excellent sound quality,NOTISSUE
2157,be not happy,ISSUE
2158,piece junk break be phone two day,ISSUE
2159,new battery work great phone,NOTISSUE
2160,worst customer service,ISSUE
2161,have drop phone more time say concrete phone be great knock wood,NOTISSUE
2162,reception be terrible static,ISSUE
2163,good audio quality,NOTISSUE
2164,little device have transform organizational capability make life lot easier,NOTISSUE
2165,be sit vehicle cradle belt headset lose signal,ISSUE
2166,jerk phone,NOTISSUE
2167,work like charm work advertise,NOTISSUE
2168,comfortable nice range good battery life,NOTISSUE
2169,network coverage los angeles be horrible,ISSUE
2170,excellent starter wireless headset,NOTISSUE
2171,loudspeaker option be great bumper light be appeal,NOTISSUE
2172,thing think improve be sound leak headset,NOTISSUE
2173,reception suck have never have more two bar ever,ISSUE
2174,phone get extremely hot,ISSUE
2175,microphone work well accord people have call amplify everything,ISSUE
2176,nice design quality,NOTISSUE
2177,also phone be drop case be not go save it specially drop face down,ISSUE
2178,be light easy use have clear reception transmission,NOTISSUE
2179,bad fit way big,ISSUE
2180,definitely be not good,NOTISSUE
2181,awesome device,NOTISSUE
2182,waste money,ISSUE
2183,minute restart computer,ISSUE
2184,be figure window personal computer support issue malwareinduced,ISSUE
2185,be not nearly satisfy miss work,ISSUE
2186,be search replacement,ISSUE
2187,have issue,ISSUE
2188,no ad plaster site,ISSUE
2189,do not want spend more time company product,ISSUE
2190,be business,ISSUE
2191,be disappoint overall performance,ISSUE
2192,have issue corrupt nav file,ISSUE
2193,network connectivity issue install,ISSUE
2194,lot incompatibility issue,ISSUE
2195,make game experience better,ISSUE
2196,apparently need lot work,ISSUE
2197,nice try,NOTISSUE
2198,pretty true,NOTISSUE
2199,incompatibility issue,ISSUE
2200,help,ISSUE
2201,be probably go return computer,ISSUE
2202,save money,ISSUE
2203,be excite receive,NOTISSUE
2204,be disappoint,ISSUE
2205,find problem scan,ISSUE
2206,save great deal grief avoid product,ISSUE
2207,regret amazon do not allow give product star,ISSUE
2208,amazon be terrific,ISSUE
2209,be no way override,ISSUE
2210,try phone customer service be joke,ISSUE
2211,be thoroughly disappoint,ISSUE
2212,have deal bad customer service,ISSUE
2213,company give bad support,ISSUE
2214,have use symantec product year have be fairly please,NOTISSUE
2215,aspect customer service be disappoint,ISSUE
2216,ask say no way,ISSUE
2217,renew subscription,NOTISSUE
2218,have use anti-virus like then love now,NOTISSUE
2219,definitely recommend product,NOTISSUE
2220,be everything hop be,NOTISSUE
2221,be extremely impress panda internet security,NOTISSUE
2222,be user license,NOTISSUE
2223,not bad,NOTISSUE
2224,customer service responsive,NOTISSUE
2225,forum webster extremely helpful,NOTISSUE
2226,customer service be free,NOTISSUE
2227,stand be nicely design term function look appeal,NOTISSUE
2228,problem be no assembly instruction picture design be faulty assembly,ISSUE
2229,change height stand take two people not move fall hit knee,ISSUE
2230,unfortunately bad design introduce multitude problem never exist past product,ISSUE
2231,probably make ill,NOTISSUE
2232,difficult read print color be light,ISSUE
2233,be surely hop get money back,ISSUE
2234,do not work,ISSUE
2235,be no way fix rotation set,ISSUE
2236,stuff be expensive,ISSUE
2237,read direction carefully more once,NOTISSUE
2238,be incredibly difficult peel back,ISSUE
2239,waste hour prop image,ISSUE
2240,have ruin tote bag be replace,ISSUE
2241,issue be lack pad underside,ISSUE
2242,be go have attach piece neoprene similar make more comfortable have lap,ISSUE
2243,pad be decent piece equipment do good job keep laptop get hot,NOTISSUE
2244,cross pen real favorite,ISSUE
2245,price pay pleasure smooth write,NOTISSUE
2246,find ink hand new refill,ISSUE
2247,problem be be write long pen have become warm,ISSUE
2248,write cross pen feel little more luxurious pen have last year,NOTISSUE
2249,write seem perfect ink be soft sapphire easy eye pen write like dream,NOTISSUE
2250,be write recipe refill look wonderful,NOTISSUE
2251,be please be able acquire easy operate lamy refill device,NOTISSUE
2252,love it,NOTISSUE
2253,pen work superbly me,NOTISSUE
2254,order pen gift recently buy one like it,NOTISSUE
2255,great shredder zero issue month use,ISSUE
2256,zero issue,NOTISSUE
2257,expensive and month daily use say have help blood pressure,ISSUE
2258,record blood pressure morning time after get night sleep,NOTISSUE
2259,use exercise equipment forty-five minute stretch exercise breakfast fifteen minute desperate devise,NOTISSUE
2260,blood pressure have not change significantly six month continue take blood pressure medicine,NOTISSUE
2261,meditation do thing buy tape take class,NOTISSUE
2262,get pedometer find instruction not clear,ISSUE
2263,pedometer arrive hold prisoner difficulttoopen plastic cell package engineer think take ten minute two ruin fingernail open it take scissor it hard package break them,ISSUE
2264,have use repeatedly past month major problem,NOTISSUE
2265,have trouble unit start,ISSUE
2266,replace battery send unit solve problem,NOTISSUE
2267,have no problem far,NOTISSUE
2268,be good need,NOTISSUE
2269,deputy que ai de probe me de do stout au veil cet extender lombard fait de marseille pour mon do,ISSUE
2270,have mild acne problem year round get worst time month that run try new product,ISSUE
2271,day ago buy zeno be go return it nothing accept think burn me,ISSUE
2272,so overall do like product recommend it,NOTISSUE
2273,have be shaver two week have not have problem it,NOTISSUE
2274,be good deal money,NOTISSUE
2275,recommend give gift,NOTISSUE
2276,problem be munchies night watch tv crave be go,ISSUE
2277,side flush thing result problem experience,ISSUE
2278,be easy use clean have have charge far,NOTISSUE
2279,get expect,NOTISSUE
2280,roll wheel have no function me do not get way,NOTISSUE
2281,be functional not poorly make,NOTISSUE
2282,problem have be scratch be little sharp,ISSUE
2283,do love item have be failure day arrive have not have significant problem highly recommend anyone,NOTISSUE
2284,problem have find be grip thing have monitor continue work,ISSUE
2285,be accurate far have agree monitor have check against,NOTISSUE
2286,have never have problem,NOTISSUE
2287,little tip end problem bleed gum,NOTISSUE
2288,take fifteen minute together not have problem,NOTISSUE
2289,overall excellent product be have be need year,NOTISSUE
2290,have be please product be solid cut problem,NOTISSUE
2291,think be defective factory,ISSUE
2292,have cancel order go,ISSUE
2293,order product amazon have not receive,ISSUE
2294,product have take care problem,NOTISSUE
2295,have issue eat tend eat large portion,ISSUE
2296,definitely recommend product especially have issue food like do,NOTISSUE
2297,work advertise be happy be function,NOTISSUE
2298,problem be tool be press in be no way pull brush head tool be attach,ISSUE
2299,one issue be suppose quick change tool remove brush head figure be defective,ISSUE
2300,thank make life easier,NOTISSUE
2301,handle issue throw them,NOTISSUE
2302,man thing best,NOTISSUE
2303,leave skin very clean soft,NOTISSUE
2304,make skin feel like normal healthy skin,NOTISSUE
2305,dryness warn have never be issue me,NOTISSUE
2306,work outside heat clean dusty dirty environment use cause skin break out,ISSUE
2307,notice frame encircle head make head size issue,ISSUE
2308,have knee problem sleep comfortably be issue him,ISSUE
2309,nice price tap issue,ISSUE
2310,scale look nice sleek glass design,NOTISSUE
2311,quality seem be nice be design england,NOTISSUE
2312,be allergic be big issue,ISSUE
2313,inaccurate issue plague cheap scale,ISSUE
2314,have be user error,ISSUE
2315,weigh little one day be issue have have it,ISSUE
2316,take little time program figure display work,ISSUE
2317,attachment be little delicate flimsy fit be issue,ISSUE
2318,believe great assist weight loss program try stick,NOTISSUE
2319,biggest issue be remember take pill time day,ISSUE
2320,people small mouth potentially have issue hydrabrush,ISSUE
2321,work fine me despite large size,NOTISSUE
2322,people small hand potentially find hold bite cumbersome,ISSUE
2323,have read brush not easy take,ISSUE
2324,all product work well me sensitive skin,NOTISSUE
2325,like thank amazon reputation promptly help solve password issue make shop experience pleasant one,NOTISSUE
2326,have issue be dirty inside,ISSUE
2327,love convenience toothpaste it,NOTISSUE
2328,read review positive,NOTISSUE
2329,base negative review have concern appearance fountain noise make,ISSUE
2330,be more solidfeeling expect be easy set up run quietly actually look nice,NOTISSUE
2331,no review yet well add one,ISSUE
2332,durable hefty bag have come love adore,NOTISSUE
2333,have have problem blood pressure all probably aware issue do not go away ignore,ISSUE
2334,recently have high blood pressure read medical appointment give bite scare,ISSUE
2335,arrive be pleasantly surprise,NOTISSUE
2336,be time take care health,NOTISSUE
2337,seriously consider buy inexpensive easy use wrist monitor,NOTISSUE
2338,have work wonderfully,NOTISSUE
2339,notice frame encircle head make head size issue,ISSUE
2340,lens clear functional,NOTISSUE
2341,need give bite more space accommodate larger head get snug,ISSUE
2342,plus side glass not fall bend forward,NOTISSUE
2343,have have great experience buy amazon,NOTISSUE
2344,however time have bad luck,ISSUE
2345,product arrive factory direct no receipt,ISSUE
2346,not easily send back not have receipt,ISSUE
2347,frustrate,ISSUE
2348,not have be issue product be not defective,ISSUE
2349,unfortunately get hyperventilation flaw leak tier,ISSUE
2350,do produce great result get past issue,NOTISSUE
2351,like new soft elegant appearance feel hair be healthier,ISSUE
2352,cheap bag frequently have problem bag rip remove trash fear fall bag fill lot heavy item,ISSUE
2353,have pack bag maximum capacity have have no problem,ISSUE
2354,one complaint be area bag be susceptible damage particularly tie top,ISSUE
2355,clear issue,NOTISSUE
2356,thing have try have completely eradicate issue,NOTISSUE
2357,recycle trash no one use recycle stuff be point,ISSUE
2358,iron do not get hot be not danger burn hair,NOTISSUE
2359,like reviewer be have issue,ISSUE
2360,no issue two week use,NOTISSUE
2361,get bad one,ISSUE
2362,have issue mine shout be go call have replace,ISSUE
2363,post review contact offer replace it,NOTISSUE
2364,day poor customer service be wonderful,ISSUE
2365,work great be bigger expect,ISSUE
2366,have have zero issue clean up,NOTISSUE
2367,be cautious buy have medical issue leg circulation,ISSUE
2368,like have be have problem heel have pretty eliminate problem,NOTISSUE
2369,nature make product be excellent,NOTISSUE
2370,take iron supplement set potential health problem,ISSUE
2371,be glad find healthy alternative snack market,NOTISSUE
2372,be successful product have try,NOTISSUE
2373,recommend product people thirty stay healthy bone,NOTISSUE
2374,be mediocre miserable hollow laughable predictable piece garbage,ISSUE
2375,be one forgettable movie have see,ISSUE
2376,one be uninteresting mess,ISSUE
2377,hi,NOTISSUE
2378,serve hot bread butter home make potato chip bacon bit top very original good,NOTISSUE
2379,watch prepare delicious food,NOTISSUE
2380,egg roll fantastic,NOTISSUE
2381,order arrive one gyro be miss,ISSUE
2382,have salad wing ice cream dessert leave feel satisfy,NOTISSUE
2383,be not sure joey be vote best hot dog valley reader phoenix magazine,ISSUE
2384,best place go tasty bowl pho,NOTISSUE
2385,have never be more insult felt disrespect,ISSUE
2386,friendly staff,NOTISSUE
2387,be worth drive,ISSUE
2388,have hear good thing place exceed hope have dream of,NOTISSUE
2389,food be great be service,NOTISSUE
2390,warm beer not help,ISSUE
2391,great brunch spot,NOTISSUE
2392,service be friendly invite,NOTISSUE
2393,good lunch spot,NOTISSUE
2394,have live one thousand nine seventy-nine be and last time have step foot place,ISSUE
2395,worst experience ever,ISSUE
2396,have be night place,ISSUE
2397,side relish mix mushroom yukon gold puree white corn beauteous,NOTISSUE
2398,bug never show have give four sure wall bug be climb be kitchen,ISSUE
2399,ten minute wait salad realize be not come time soon,ISSUE
2400,friend love salmon tartar,NOTISSUE
2401,not go back,ISSUE
2402,extremely tasty,NOTISSUE
2403,waitress be good though,NOTISSUE
2404,soggy not good,ISSUE
2405,jamaican monitor delicious,NOTISSUE
2406,small not worth price,ISSUE
2407,food be rich order accordingly,NOTISSUE
2408,service be bite lack,ISSUE
2409,lobster bisque bussell sprout risotto file need salt pepper and course be none table,ISSUE
2410,hopefully bode go business cook come in,ISSUE
2411,be cold not flavor bad,ISSUE
2412,love bacon wrap date,NOTISSUE
2413,be unbelievable bargain,NOTISSUE
2414,folk otto make feel welcome special,NOTISSUE
2415,main uninspired,ISSUE
2416,be place have pho be amaze,NOTISSUE
2417,wonderful experience make place bus-stop town again,NOTISSUE
2418,food be not bad you enjoy deal world worst/annoying drink people,ISSUE
2419,fun chef,NOTISSUE
2420,order double cheeseburger get single patty be fall apart picture unload yeah suck,ISSUE
2421,great place have couple drink watch sport event wall cover tv,NOTISSUE
2422,possible give zero star have it,ISSUE
2423,description say yum yum sauce say eel sauce say spicy mayo well none roll have sauce them,ISSUE
2424,say be hardest decision honestly dish taste suppose taste amaze,NOTISSUE
2425,have not roll eye have stay not sure go back try again,ISSUE
2426,be attentive provide excellent customer service,NOTISSUE
2427,horrible do not waste time money,ISSUE
2428,dish be flavourful,NOTISSUE
2429,time restaurant be be no excuse,ISSUE
2430,it be not busy either also build be freeze cold,ISSUE
2431,like reviewer say you not pay eat place again,ISSUE
2432,drink take close thirty minute come one point,ISSUE
2433,seriously flavourful delight folk,NOTISSUE
2434,better aye sushi place go vega,NOTISSUE
2435,light be dark set mood,NOTISSUE
2436,base sub-par service receive no effort show gratitude business not be go back,ISSUE
2437,owner great people,NOTISSUE
2438,be nothing privilege working/eating there,ISSUE
2439,greek dress be creamy flavourful,NOTISSUE
2440,overall do not think take parent place again make similar complaint silently felt too,ISSUE
2441,pizza be good peanut sauce be tasty,NOTISSUE
2442,have seven table service be pretty fast,NOTISSUE
2443,fantastic service here,NOTISSUE
2444,well would ve give godfather zero star possible,ISSUE
2445,know make here,NOTISSUE
2446,tough short flavor,ISSUE
2447,hope place stick around,NOTISSUE
2448,have be more bar vega do not recall be charge tap water,ISSUE
2449,restaurant atmosphere be exquisite,NOTISSUE
2450,good service clean inexpensive boot,NOTISSUE
2451,seafood be fresh generous portion,NOTISSUE
2452,plus be eight buck,NOTISSUE
2453,service be not par either,ISSUE
2454,far have visit twice food be absolutely delicious time,NOTISSUE
2455,good have more year ago,NOTISSUE
2456,self proclaim coffee cafe be wildly disappoint,ISSUE
2457,vegetarian platter be world,ISSUE
2458,go wrong food here,NOTISSUE
2459,beat that,NOTISSUE
2460,stop place madison roman friendly kind staff,NOTISSUE
2461,chef friendly good job,NOTISSUE
2462,have have better not dedicate bob tea spot jenni pho,ISSUE
2463,like patio service be outstanding,NOTISSUE
2464,goat taco not skimp meat wow flavor,NOTISSUE
2465,think not again,ISSUE
2466,have mac salad be pretty bland not be get again,ISSUE
2467,go bach burger friend recommendation be not disappoint,NOTISSUE
2468,service stink here,ISSUE
2469,wait wait,ISSUE
2470,place be not quality sushi be not quality restaurant,ISSUE
2471,definitely recommend wing well pizza,NOTISSUE
2472,great pizza salad,NOTISSUE
2473,thing go wrong burn nagasaki,ISSUE
2474,wait hour be breakfast have one time better home,ISSUE
2475,place be amaze,NOTISSUE
2476,hate disagree fellow helper husband disappoint place,ISSUE
2477,wait two hour never get pizza come later do,ISSUE
2478,do not know slow,ISSUE
2479,staff be great food be relish have incredible beer selection,NOTISSUE
2480,live neighborhood be disappoint not be back here be convenient location,ISSUE
2481,not know pull pork be soo delicious,NOTISSUE
2482,get incredibly fresh fish prepare care,NOTISSUE
2483,go give one star rat please know be time eat bach burger write review,ISSUE
2484,love fact everything menu be worth it,NOTISSUE
2485,never again be din place,ISSUE
2486,food be excellent service be good,NOTISSUE
2487,good beer drink selection good food selection,NOTISSUE
2488,please stay away shrimp stir fry noodle,ISSUE
2489,potato chip order be sad probably count chip box be probably,ISSUE
2490,food be bore,ISSUE
2491,good servicecheck,NOTISSUE
2492,greedy corporation never see dime me,ISSUE
2493,never go back,ISSUE
2494,like go back get pas atrocious service never return,ISSUE
2495,summer dine charm outdoor patio delightful,NOTISSUE
2496,not expect be good,NOTISSUE
2497,fantastic food,NOTISSUE
2498,order toast english muffin come untasted,ISSUE
2499,food be good,NOTISSUE
2500,never go back,ISSUE
2501,great food price be high quality house make,NOTISSUE
2502,bus boy hand be rude,ISSUE
2503,point friend have basically figure place be joke not mind make publicly loudly know,ISSUE
2504,back good bbc lighter fare reasonable price tell public back old way,NOTISSUE
2505,consider two leave happy go wrong,NOTISSUE
2506,bread be make inhouse,NOTISSUE
2507,downside be service,ISSUE
2508,also fry doubt worst fry have have,ISSUE
2509,service be exceptional food be good review,NOTISSUE
2510,couple month later return have amaze meal,NOTISSUE
2511,favorite place town shawarrma,NOTISSUE
2512,black eye pea sweet potato unreal,NOTISSUE
2513,not be disappoint,NOTISSUE
2514,serve vinaigrette make better overall dish be good,NOTISSUE
2515,go far place have never see restaurant serve one egg breakfast especially,ISSUE
2516,mom get home immediately get sick have bite salad,ISSUE
2517,server not pleasant deal do not honor pizza hut coupon,ISSUE
2518,truly unbelievably good be glad go back,NOTISSUE
2519,have fantastic service please atmosphere,NOTISSUE
2520,everything be gross,ISSUE
2521,love place,NOTISSUE
2522,great service food,NOTISSUE
2523,bathroom location dirty seat cover not replenish plain yucky,ISSUE
2524,burger get gold standard burger be kind disappoint,ISSUE
2525,omg food be delicious,NOTISSUE
2526,be nothing authentic place,ISSUE
2527,spaghetti be nothing special whatsoever,ISSUE
2528,dish salmon be best great,NOTISSUE
2529,vegetable fresh sauce feel like authentic thai,NOTISSUE
2530,be worth drive tucson,ISSUE
2531,selection be probably worst have see vega there be none,ISSUE
2532,pretty good beer selection too,NOTISSUE
2533,place be like chipotle better,NOTISSUE
2534,classy/warm atmosphere fun fresh appetite succulent steak baseball steak,NOTISSUE
2535,five star brick oven bread app,NOTISSUE
2536,have eat multiple time time food be delicious,NOTISSUE
2537,sit ten minute finally give leave,ISSUE
2538,be terrible,ISSUE
2539,be treat equally special,NOTISSUE
2540,not take thirty minute pancake egg,ISSUE
2541,be delicious,NOTISSUE
2542,good side staff be genuinely pleasant enthusiastic real treat,NOTISSUE
2543,sadly gordon ramsey steak be place shall sharply avoid trip vega,ISSUE
2544,even be wonderful food delicious,NOTISSUE
2545,best fish have have life,NOTISSUE
2546,the bathroom be door nice,NOTISSUE
2547,buffet be small food offer be bland,ISSUE
2548,be outstanding little restaurant best food have taste,NOTISSUE
2549,pretty cool say,NOTISSUE
2550,definitely turn doubt be back be buy,ISSUE
2551,server great job handle large rowdy table,NOTISSUE
2552,find waste food be despicable be not food,ISSUE
2553,wife have lobster bisque soup be lukewarm,ISSUE
2554,come back again have sushi crave vega,NOTISSUE
2555,staff great ambiance be great,NOTISSUE
2556,deserve five star,NOTISSUE
2557,leave stomach ache felt sick rest day,ISSUE
2558,drop more ball,ISSUE
2559,din space be tiny elegantly decorate comfortable,NOTISSUE
2560,customize order way like usual be eggplant green bean stir fry love it,NOTISSUE
2561,bean rice mediocre best,ISSUE
2562,best taco town far,NOTISSUE
2563,take back money get there,ISSUE
2564,interest town place be amaze,NOTISSUE
2565,rude inconsiderate management,ISSUE
2566,staff not friendly wait time be serve horrible no one say hi ten minute,ISSUE
2567,not be back,ISSUE
2568,have great dinner,NOTISSUE
2569,service be outshine definitely recommend halibut,NOTISSUE
2570,food be terrible,ISSUE
2571,never go back have tell people have happen,ISSUE
2572,do not recommend car break starve,ISSUE
2573,come back time be vega,NOTISSUE
2574,place deserve one star have do food,ISSUE
2575,be disgrace,ISSUE
2576,def come back bowl time,NOTISSUE
2577,want healthy authentic ethic food try place,NOTISSUE
2578,continue come lady night and date night highly recommend place be area,NOTISSUE
2579,have be time past experience have be great,NOTISSUE
2580,walk away stuff happy vega buffet experience,NOTISSUE
2581,service be excellent price pretty reasonable consider be vega locate inside crystal shop mall aria,NOTISSUE
2582,summarize food be incredible nay transcendent nothing bring joy like memory pneumatic condiment dispenser,NOTISSUE
2583,be probably one people go ian not like it,ISSUE
2584,kid pizza be hit lot great dish option kiddo,NOTISSUE
2585,service be perfect family atmosphere be nice see,NOTISSUE
2586,cook perfection service be impeccable,NOTISSUE
2587,one be simply disappointment,ISSUE
2588,overall be disappoint quality food buchan,ISSUE
2589,do not have be accountant know be get slam,ISSUE
2590,great place eat remind little mom pop shop san francisco bay area,NOTISSUE
2591,today be taste bulldog gourmet hot dog have tell be more think possible,NOTISSUE
2592,leave frustrate,ISSUE
2593,definitely be soon again,NOTISSUE
2594,food be good get petty fast,NOTISSUE
2595,service be fantastic,NOTISSUE
2596,total waste time,ISSUE
2597,do not know kind be have best ice tea,NOTISSUE
2598,come hungry leave happy stuff,NOTISSUE
2599,service give no star,ISSUE
2600,assure not be disappoint,NOTISSUE
2601,take little bad service food suck,ISSUE
2602,give try eat crust teeth sore,ISSUE
2603,be completely gross out,ISSUE
2604,enjoy eat here,NOTISSUE
2605,time go think quickly become regular,NOTISSUE
2606,server be nice look little overwhelm need stay professional friendly end,NOTISSUE
2607,dinner companion tell me everything be fresh nice texture taste,NOTISSUE
2608,grind right table be large smear beensteppedinandtrackedeverywhere pile green bird poop,ISSUE
2609,furthermore find hour operation webster,ISSUE
2610,have try like place time think them,ISSUE
2611,mistake be,ISSUE
2612,no complaint,NOTISSUE
2613,be seriously good pizza be expert/connisseur topic,NOTISSUE
2614,waiter be jerk,ISSUE
2615,strike want be rush,ISSUE
2616,nicest restaurant owner have come across,NOTISSUE
2617,never come again,ISSUE
2618,love biscuit,NOTISSUE
2619,service be quick friendly,NOTISSUE
2620,order appetiser take forty minute pizza ten minute,ISSUE
2621,absolutely fantastic,NOTISSUE
2622,be huge awkward lb piece cow be the gristle fat,ISSUE
2623,definitely come back again,NOTISSUE
2624,like steiner be dark feel like bar,NOTISSUE
2625,wow spicy delicious,NOTISSUE
2626,not familiar check out,ISSUE
2627,take business dinner dollar elsewhere,NOTISSUE
2628,love go back,NOTISSUE
2629,anyway restaurant have wonderful breakfast/lunch,NOTISSUE
2630,nothing special,ISSUE
2631,day week have different deal be delicious,NOTISSUE
2632,not mention combination pear almond bacon be big winner,NOTISSUE
2633,not be back,ISSUE
2634,sauce be tasteless,ISSUE
2635,food be delicious spicy enough be sure ask spicier prefer way,NOTISSUE
2636,riley steak be cook perfectly have great mosquito flavor,NOTISSUE
2637,do not think be go back anytime soon,ISSUE
2638,food be good,NOTISSUE
2639,be far sushi connoisseur definitely tell difference good food bad food be certainly bad food,ISSUE
2640,be insult,ISSUE
2641,time have lunch have be bad,ISSUE
2642,chicken wing contain driest chicken meat have eat,ISSUE
2643,food be good enjoy mouthful enjoyable relax venue couple small family group etc,NOTISSUE
2644,fragile think great,NOTISSUE
2645,best later tot southwest,NOTISSUE
2646,love place,NOTISSUE
2647,definitely not worth pay,ISSUE
2648,vanilla ice cream be creamy smooth profiterole chou pastry be fresh enough,NOTISSUE
2649,be time have new spot,NOTISSUE
2650,manager be worst,ISSUE
2651,inside be nice clean,NOTISSUE
2652,food be outstanding price reasonable,NOTISSUE
2653,do not think be run back carly anytime soon food,ISSUE
2654,be be fact take twenty minute be acknowledge thirty-five minute get food and keep forget thing,ISSUE
2655,love margarita too,NOTISSUE
2656,be vega buffet not disappoint,NOTISSUE
