id,text,label
1758,script subtle comedy unmatched movie recent year,1
1759,character interest,1
1760,great movie,1
1761,poise amaze,1
1762,fact be film wonderful heartwarming tale two people chase dream,1
1763,pretty good act,1
1764,saw short film absolutely love it,1
1765,normalize wonderful short two scene,1
1766,excellent short film,1
1767,film shoot elaborately aesthetically like sculpture,1
1768,funny clever hip hype,1
1769,long time note charismatic actor screen,1
1770,one unforgettable character see movie recent year,1
1771,form make worthwhile experience,1
1772,never condescend character have good genuine heart,1
1773,two main character be two believable child saw screen,1
1774,easy love easy identify with,1
1775,movie great especially enjoy visual art,1
1776,scenery two daughter paint photograph beautiful,1
1777,story funny poignant time,1
1778,truly art movie it actually have lot art it,1
1779,however finally watch film realize not have have close mind brilliance depict find watch again,1
1780,one movie never cease interest me simply keep alert try attempt decipher mean,1
1781,brilliance indeed,1
1782,like movie like matrix and better yet sequel think appreciate think provoke mind-blowing experience film give you,1
1783,think film be like dream,1
1784,simply beautiful,1
1785,gloriously fun fast pace fairly accurate portrayal night raver,1
1786,present idyllic portrayal up down character live,1
1787,pick speed get right point,1
1788,enjoy it,1
1789,particularly please act ability,1
1790,actor truly understand become particular character deliver convince sincere performance,1
1791,on screen chemistry critical entire film genuine,1
1792,film dialogue natural real life,1
1793,incredible soundtrack truly capture essence film,1
1794,track command sentiment actually contribute scene character,1
1795,definitely worth see sort think provoke film force question threshold loneliness,1
1796,wonderfully fun imaginative look childhood,1
1797,refresh comfort know rely traditional hand draw animation tell charm enchant story,1
1798,not be say remarkable animation film,1
1799,art style have appearance crayon pencil draw wonderfully colourful fanciful,1
1800,still make super end depict great sea vessel be take mighty frost,1
1801,consider excellent story solid act look film add bonus,1
1802,watch again two sunday ago begin enjoy time tap entire thing,1
1803,well act tv movie,1
1804,one favorite actress think do superb job film,1
1805,keep watch over,1
1806,good,1
1807,have not see movie definitely recommend it,1
1808,lovely usual cutie,1
1809,interest entertain follow,1
1810,recommend confidence,1
1811,movie well balance comedy drama thoroughly enjoy myself,1
1812,look like wonderful story,1
1813,wow love place,1
1814,crust not good,0
1815,not tasty texture nasty,0
1816,stop late bank holiday rick steve recommendation love it,1
1817,selection menu great price,1
1818,be get angry want damn pho,0
1819,honestly not taste fresh,0
1820,potato like rubber tell have be make ahead time be keep warmer,0
1821,fry great too,1
1822,great touch,1
1823,service prompt,1
1824,not go back,0
1825,cashier have no care have say end be way overprice,0
1826,try cape cod rivoli chicken with cranberry mm,1
1827,disgust pretty sure human hair,0
1828,shock no sign indicate cash only,0
1829,highly recommend,1
1830,waitress little slow service,0
1831,place not worth time let vega,0
1832,not like all,0
1833,burrito blah,0
1834,food amaze,1
1835,service cute,1
1836,care le interior beautiful,1
1837,perform,1
1838,right the red velvet cake ohh stuff good,1
1839,never bring salad ask for,0
1840,hole wall have great mexican street taco friendly staff,1
1841,take hour get food four table restaurant food luke warm sever run like totally overwhelm,0
1842,worst salmon hashemi,0
1843,combo like burger fry beer twenty three decent deal,1
1844,like final blow,0
1845,find place accident not be happier,1
1846,seem like good quick place grab bite familiar pub food do favor look elsewhere,0
1847,overall like place lot,1
1848,redeem quality restaurant inexpensive,1
1849,ample portion good price,1
1850,poor service waiter make feel like stupid time come table,0
1851,visit hero delight,1
1852,service suck,0
1853,shrimp tender moist,1
1854,not deal good drag establishment again,0
1855,hard judge side good gross melt styrofoam not want eat fear get sick,0
1856,positive note server attentive provide great service,1
1857,freeze duck disgust worst people behind register,0
1858,thing like prime rib dessert section,1
1859,bad food damn generic,0
1860,burger good beef cook right,1
1861,want sandwich go warehouse,1
1862,greek salad greek dress tasty pity hummus refresh,1
1863,order duck rare pink tender inside nice character outside,1
1864,come run realize husband have leave sunglass table,1
1865,chow mein good,1
1866,have horrible attitude towards customer talk one customer do not enjoy food,0
1867,portion huge,1
1868,love it friendly server great food wonderful imaginative menu,1
1869,heart attack grill downtown vega absolutely flat line excuse restaurant,0
1870,not seafood like five string pasta bottom,0
1871,salad have right sauce not power scallop perfectly cook,1
1872,rip banana not rip petrify tasteless,0
1873,think refill water struggle wave ten minute,0
1874,place receive star appetite,1
1875,cocktail handmade delicious,1
1876,have definitely go back again,1
1877,glad find place,1
1878,great food service huge portion give military discount,1
1879,great time do gringo,1
1880,update go back second time amaze,1
1881,get food apparently have never hear salt batter fish chewy,0
1882,great way finish great,1
1883,deal include five taste two drink jeff go expect,1
1884,really good rice time,1
1885,service me,0
1886,take thirty minute get milkshake nothing chocolate milk,0
1887,guess have know place suck inside excalibur house common sense,0
1888,scallop dish appal value well,0
1889,two time bad customer service,0
1890,sweet potato fry good season well,1
1891,today second time have be lunch buffet pretty good,1
1892,good food vega feel cheat waste eat opportunity go rice company,0
1893,come like experience underwhelming relationship party not wait person ask break up,0
1894,walk place smell like old grease trap two eat,0
1895,turkey roast beef bland,0
1896,place have it,1
1897,pan cake rave taste like sugary disaster tailor palate six year old,0
1898,love pho spring roll oh yummy have try,1
1899,poor batter meat ratio make chicken tender unsatisfying,0
1900,have say food amaze,1
1901,meet die for,1
1902,everything fresh delicious,1
1903,summary largely disappoint din experience,0
1904,never be hard rock casino before never step forward again,0
1905,best breakfast buffet,1
1906,say bye bye tip lady,0
1907,never go again,0
1908,be back again,1
1909,food arrive quickly,1
1910,not good,0
1911,side cafe serve good food,1
1912,server fantastic find wife love roast garlic bone marrow add extra meal marrow go,1
1913,good thing waiter helpful keep bloody mary come,1
1914,best buffet town price beat it,1
1915,love mussel cook wine reduction duck tender potato dish delicious,1
1916,one better buffet have be to,1
1917,go tigerlilly have fantastic afternoon,1
1918,food delicious bartender attentive personable get great deal,1
1919,ambience wonderful music play,1
1920,go back trip out,1
1921,soo good,1
1922,real sushi lover let be honest mama not good,0
1923,forty minute pas order food arrive so that busy,0
1924,fantastic thai restaurant definitely worth visit,1
1925,nice spicy tender,1
1926,good price,1
1927,check out,0
1928,pretty gross,0
1929,have have better atmosphere,0
1930,kind hard mess steak do,0
1931,like look sound place actual experience bite disappoint,0
1932,do not know place manage serve blanket food have eat prepare indian cuisine,0
1933,worst service boot worry,0
1934,service fine waitress friendly,1
1935,guy have steak steak love son have have steak best worst place say best steak eat,1
1936,think have have venture away get good sushi place hit spot night,1
1937,barely stomach meal not complain business lunch,0
1938,bland not like place number reason do not want waste time bad review leave that,0
1939,phenomenal food service ambiance,1
1940,non-return,0
1941,definitely worth venture strip pork belly return time be vega,1
1942,place way overprice mediocre food,0
1943,penne vodka excellent,1
1944,have good selection food include massive meatloaf sandwich crispy chicken wrap relish tuna melt tasty burger,1
1945,management rude,0
1946,delicious nec bagel good selection cream cheese real lot caper even,1
1947,great subway fact good come subway not meet expectation,1
1948,have seriously solid breakfast here,1
1949,one best bar food vega,1
1950,extremely rude really restaurant love dine weekend vega,0
1951,drink never make great menu suggestion,1
1952,do not it,0
1953,waiter not helpful friendly rarely check u,0
1954,husband eat lunch disappoint food service,0
1955,red curry have bamboo shoot pottery tasty me,0
1956,nice blanket moz feel like cover sub-par food,1
1957,bathroom clean place well decorate,1
1958,menu change food quality go service extremely slow,0
1959,service little slow consider serve people server food come slow pace,0
1960,give two thumb,0
1961,watch waiter pay lot attention table ignore u,0
1962,franc come middle day greet seat right away,1
1963,great restaurant mandalay bay,1
1964,wait forty five minute vain,0
1965,cross come salad stale,0
1966,highlight great quality nigeria here,1
1967,staff friendly joint clean,1
1968,different cut piece day wonderful tender s well well flavour,1
1969,order voodoo pasta time have have excellent pasta go gluten free year ago,1
1970,place good,1
1971,unfortunately have hit bakery leftover day everything order stale,0
1972,come back today relocate not impress,0
1973,seat immediately,1
1974,menu diverse reasonably price,1
1975,avoid cost,0
1976,restaurant never wait,1
1977,delicious,1
1978,place hand down one best place eat phoenix metro area,1
1979,do no-go look good food,0
1980,have never be treat bad,0
1981,bacon hella salty,1
1982,order spinach avocado salad ingredient sad dress literally have zero taste,0
1983,vega fine din use be right menu hand lady have no price list,0
1984,waitress friendly,1
1985,lordy khan so dish not be miss curry lover,1
1986,everything menu terrific thrill make amaze accommodation vegetarian daughter,1
1987,catch night judge review be not inspire go back,0
1988,service leave lot be desire,0
1989,atmosphere modern hip maintain touch cosiness,1
1990,not weekly haunt definitely place come back while,1
1991,literally sit twenty minute no one ask take order,0
1992,burger have absolutely no flavor meat totally bland burger overcook no charcoal flavor,0
1993,decide not send back waitress look like verge have heart attack,0
1994,dress be treat rudely,0
1995,probably dirt,0
1996,love place hit spot want healthy not lack quantity flavor,1
1997,order lemon raspberry ice cocktail incredible,1
1998,food suck expect suck have imagine,0
1999,interest decor,1
2000,like crepe station,1
2001,sound quality good functionality awesome,1
2002,have phone thorn side abhor it,0
2003,recently have problem not stay connect ten minute be disconnect,0
2004,incredible,1
2005,design flaw,0
2006,great phone,1
2007,waste thirteen buck,0
2008,check voice mail night keypad backlight turn second message be lose,1
2009,replacement die week,0
2010,ring tone overall good phone buy,1
2011,lately have be extremely nice helpful phone,1
2012,have have problem wit hit drop signal more,0
2013,not impress,0
2014,light weight hardly notice there,1
2015,love thin be,1
2016,bad choice,0
2017,leather case do outfit,0
2018,useless phone simply deaf,0
2019,color prettier think be graphic incredibly sharp,1
2020,think good investment,1
2021,make strange tick noise end call,0
2022,best electronics available fm transmitter,1
2023,battery last hour,0
2024,great headset impress 9500,1
2025,1 2 mega pixel camera be phone reasonably good 7,1
2026,have have nearly two year have work great me,1
2027,good transmit audio,1
2028,send back,0
2029,not bother contact company dollar product learn lesson not have buy form online anyway,0
2030,hate earwig avoid phone mean,0
2031,great price also,1
2032,range decent have be able roam house phone live room no reception sound quality issue,1
2033,fast service,1
2034,highly recommend this,1
2035,recommend this,1
2036,notice on button felt like crack use,0
2037,worst phone ever,0
2038,be infatuate phone,1
2039,freeze frequently 4,0
2040,kind embarrass use look embarrass child like company be,0
2041,simple lightweight great fit,1
2042,all have expect better consumer experience motorola,0
2043,horrible tick sound background call have never experience before,0
2044,certainly comfortable functionality decent,1
2045,usually do notice headband one lightweight do note hair,1
2046,be bite disappoint,0
2047,have have phone year now tell you not great,1
2048,order sony ericsson 9810 think work thats use it,1
2049,battery completely useless me,1
2050,big waste time,0
2051,do not waste one,1
2052,great sound service,1
2053,one favorite purchase ever,1
2054,best bluetooth market,1
2055,authentic leather nice shine comfort i recommend case,1
2056,excite get headset think cute,1
2057,do not make mistake me,1
2058,big disappointment calendar sync,0
2059,phone unusable not new,0
2060,worst customer service ever,0
2061,no additional ear gel provide no instruction whatsoever,0
2062,defeat purpose bluetooth headset,0
2063,worth penny,1
2064,excellent wallet type phone case,1
2065,nice headphone price work great,1
2066,internet excruciatingly slow,0
2067,comfortable wear well probably important aspect case,1
2068,fit like glove strong secure durable,1
2069,o gosh best phone have have,1
2070,attractive appear be good quality,1
2071,love feature form factor,1
2072,product have strong rubber petroleum smell unbearable cause return,0
2073,poor quality service,0
2074,cable look thin flimsy scary,0
2075,great earpiece,1
2076,excellent hand free tool,1
2077,great home stereo,1
2078,good product incredible value,1
2079,have month work flawlessly far,1
2080,absolutely junk,0
2081,one network either,0
2082,battery life real good,1
2083,return eight hour later,0
2084,great item,1
2085,do not waste money,1
2086,love headset,1
2087,not drain player potentially fry it,0
2088,work perfectly,1
2089,unreliable be give up,0
2090,give five star sound quality,1
2091,avoid one can,1
2092,reversible plug work great,1
2093,waste little money earpiece,0
2094,good phone,1
2095,best rotate feature helpful,1
2096,comfort family,1
2097,good product good seller,1
2098,love bluetooth,1
2099,all do footwear well,0
2100,be impress headset plantronics,1
2101,get small adorable,1
2102,not recommend buy product,0
2103,piece junk,0
2104,poorly construct hinge,0
2105,item great instal it let charge overtime have be work good no problem,1
2106,do notably it,0
2107,excellent phone,1
2108,do not purchase phone,0
2109,voice recognition handset excellent,1
2110,hand best phone have have,1
2111,work great cat attack phone scratch protective strip instead destroy screen,1
2112,one work price right,1
2113,customer service terrible,1
2114,battery life not long motorola razor v i,0
2115,send back,0
2116,know make wise decision,1
2117,should invent sooner,1
2118,good price,1
2119,everything work try the device certainly engineer clever way construction feel good,1
2120,receive quickly work great,1
2121,have be work great,1
2122,people complain find headset microphone weak,0
2123,5 year old nokia two thousand one sixty tracfone hold charge lot better this,0
2124,do not care consumer one bite,0
2125,good battery get fast,1
2126,instruction manual lack,0
2127,slim fit alarm clock dock station remove case,1
2128,phone hold charge like new,1
2129,battery unreliable well service use antenna,1
2130,uncomfortable sound quality poor compare phone razor previous wire headset that plug lg,0
2131,have get lot compliment it,1
2132,definitely have state do not allow cell phone usage drive,1
2133,want money back,0
2134,love device,1
2135,be happy price,1
2136,order product unhappy immediately,0
2137,engage lack barbuda,0
2138,able do voice deal car no problem,1
2139,have 2 3 bar cell phone be home cant not hear anything,0
2140,good item low price,1
2141,however the riingtones not best game,0
2142,plug not work well,0
2143,amazon suck,1
2144,rest peace off charge ship,0
2145,comfortable,1
2146,battery work well replacement original come phone two year ago,1
2147,reception excellent,1
2148,fit comfortably ear sound clear loud charge last couple day,1
2149,clear quality sound do not have mess sound pod have sound button headset,1
2150,long last battery you do not have recharge frequently flip phone,1
2151,obviously problem adhesive,0
2152,disappoint,0
2153,inexpensive piece have expect better quality,1
2154,practically useless not add kind boost reception buy it,0
2155,excellent sound quality,1
2156,not happy,0
2157,piece junk break be phone two day,0
2158,new battery work great phone,1
2159,worst customer service,0
2160,have drop phone time say concrete phone great knock wood,1
2161,reception terrible static,0
2162,good audio quality,1
2163,little device have transform organizational capability make life lot easier,1
2164,sit vehicle cradle belt headset lose signal,0
2165,jerk phone,1
2166,work like charm work advertise,1
2167,comfortable nice range good battery life,1
2168,network coverage los angeles horrible,0
2169,excellent starter wireless headset,1
2170,loudspeaker option great bumper light appeal,1
2171,thing think improve sound leak headset,1
2172,reception suck have never have two bar ever,0
2173,phone get extremely hot,0
2174,microphone work well accord people have call amplify everything,0
2175,nice design quality,1
2176,also phone drop case not go save it specially drop face down,0
2177,light easy use have clear reception transmission,1
2178,bad fit way big,0
2179,definitely not good s11,1
2180,awesome device,1
2181,waste money,0
2182,10 15 minute restart computer,0
2183,be figure window personal computer support issue aware induce,0
2184,be not nearly satisfy miss work,0
2185,be search replacement,0
2186,have issue,0
2187,no ad plaster site,0
2188,do not want spend time company product,0
2189,be business,0
2190,disappoint overall performance,0
2191,have issue corrupt nav file,0
2192,network connectivity issue install,0
2193,lot incompatibility issue,0
2194,o make game experience better,0
2195,apparently need lot work,0
2196,nice try,1
2197,pretty true,1
2198,incompatibility issue,0
2199,not help,0
2200,be probably go return computer,0
2201,save money,0
2202,excite receive,1
2203,disappoint,0
2204,find problem scan,0
2205,save great deal grief avoid product,0
2206,regret amazon do not allow give product 0 star,0
2207,amazon terrific,0
2208,no way override,0
2209,try phone customer service joke,0
2210,thoroughly disappoint,0
2211,have deal bad customer service,0
2212,company give bad support,0
2213,have use symantec product year have be fairly please,1
2214,aspect customer service disappoint,0
2215,ask say no way,0
2216,renew subscription,1
2217,have use anti virus 200 like then love now,1
2218,definitely recommend product,1
2219,everything hop be,1
2220,be extremely impress panda internet security 2007,1
2221,3 user license,1
2222,not bad,1
2223,customer service responsive,1
2224,forum webster extremely helpful,1
2225,customer service free,1
2226,stand nicely design term function look appeal,1
2227,problem no assembly instruction picture design faulty assembly,0
2228,change height stand take two people wo nomole fall hit knee,0
2229,unfortunately bad design introduce multitude problem never exist past product,0
2230,probably make ill,1
2231,difficult read print color light,0
2232,be surely hop get money back,0
2233,do network,0
2234,no way fix rotation set,0
2235,stuff expensive,0
2236,read direction carefully once,1
2237,incredibly difficult peel back,0
2238,waste hour prop image,0
2239,have ruin tote bag not be replace,0
2240,issue lack pad underside,0
2241,be go have attach piece neoprene similar make comfortable have lap,0
2242,x pad decent piece equipment do good job keep laptop get hot,1
2243,cross pen real favorite,0
2244,price pay pleasure smooth write,1
2245,find ink hand new refill,0
2246,problem be be write long pen have become warm,0
2247,write cross pen feel little luxurious pen have last year,1
2248,write seem perfect ink soft sapphire easy eye pen write like dream,1
2249,be write recipe refill look wonderful,1
2250,please be able acquire easy operate lamy refill device,1
2251,love it,1
2252,pen work superbly me,1
2253,order pen gift recently buy one like it,1
2254,great shredder zero issue month use,0
2255,zero issue,1
2256,expensive and month daily use not say have help blood pressure,0
2257,record blood pressure morning time after get night sleep,1
2258,use exercise equipment forty five minute stretch exercise breakfast fifteen minute desperate devise,1
2259,blood pressure have not change significantly six month continue take blood pressure medicine,1
2260,meditation do thing buy tape take class,1
2261,get pedometer find instruction nuclear,0
2262,pedometer arrive hold prisoner difficult to open plastic cell package engineer think take ten minute two ruin fingernail open it take scissor it hard package break them,0
2263,have use repeatedly past month major problem,1
2264,have trouble unit start,0
2265,replace battery send unit solve problem,1
2266,have no problem far,1
2267,good need,1
2268,deputy que j ai de probe me de do stout au r veil cet extender lombard fait de marseille pour mon do,0
2269,have mild acne problem year round get worst time month that have run try new product,0
2270,day ago buy zeno be go return it nothing accept think burn me,0
2271,so overall do like product recommend it,1
2272,have be shaver two week have not have problem it,1
2273,good deal money,1
2274,recommend give gift,1
2275,problem munchies night watch tv crave go,0
2276,side flush thing result problem experience,0
2277,easy use clean have have charge far,1
2278,get expect,1
2279,roll wheel have no function me do note way,1
2280,functional not poorly make,1
2281,problem have scratch little sharp,0
2282,do love item have be failure day arrive have note significant problem highly recommend anyone,1
2283,problem have find not grip thing have monitor continue work,0
2284,accurate far have agree monitor have check against,1
2285,have never have problem,1
2286,little tip end problem bleed gum,1
2287,take fifteen minute together not have problem,1
2288,overall excellent product have be need year,1
2289,have be please product solid cut problem,1
2290,think defective factory,0
2291,have cancel order go,0
2292,order product amazon have not receive,0
2293,product have take care problem,1
2294,have issue eat tend eat large portion,0
2295,definitely recommend product especially have issue food like do,1
2296,work advertise be happy function,1
2297,problem tool press in no way pull brush head tool attach,0
2298,one issue suppose quick change tool remove brush head not figure defective,0
2299,thank make life easier,1
2300,handle issue throw them,1
2301,man thing best,1
2302,leave skin very clean soft,1
2303,make skin feel like normal healthy skin,1
2304,dryness warn have never be issue me,1
2305,work outside heat clean dusty dirty environment use cause skin break out,0
2306,notice frame encircle head make head size issue,0
2307,have knee problem sleep comfortably be issue him,0
2308,nice price tap issue,0
2309,scale look nice sleek glass design,1
2310,quality seem be nice design england,1
2311,be allergic big issue,0
2312,inaccurate issue plague cheap scale,0
2313,have be user error,0
2314,weigh little one day issue have have it,0
2315,take little time program figure display work,0
2316,attachment little delicate flimsy fit be issue,0
2317,believe great assist weight loss program try stick,1
2318,biggest issue remember take pill time day,0
2319,people small mouth potentially have issue hydrabrush,0
2320,work fine me despite large size,1
2321,people small hand potentially find hold bite cumbersome,0
2322,have read brush not easy take,0
2323,all product work well me sensitive skin,1
2324,like thank amazon reputation promptly help solve password issue make shop experience pleasant one,1
2325,have issue be dirty inside,0
2326,love convenience toothpaste it,1
2327,read review positive,1
2328,base negative review have concern appearance fountain noise make,0
2329,solid feel expect easy set up run quietly actually look nice,1
2330,no review yet well add one,0
2331,durable hefty bag have come love adore,1
2332,have have problem blood pressure all probably aware issue do not go away ignore,0
2333,recently have high blood pressure read medical appointment give bite scare,0
2334,arrive pleasantly surprise,1
2335,time take care health,1
2336,seriously consider buy inexpensive easy use wrist monitor,1
2337,have work wonderfully,1
2338,notice frame encircle head make head size issue,0
2339,lens clear functional,1
2340,need give bite space accommodate larger head get snug,0
2341,plus side glass wo netball bend forward,1
2342,have have great experience buy amazon,1
2343,however time have bad luck,0
2344,product arrive factory direct no receipt,0
2345,not easily send back not have receipt,0
2346,frustrate,0
2347,not have be issue product not defective,0
2348,unfortunately get hyperventilation flaw leak tier,0
2349,do produce great result get past issue,1
2350,like new soft elegant appearance feel hair healthier,0
2351,cheap bag frequently have problem bag rip remove trash fear fall bag fill lot heavy item,0
2352,have pack bag maximum capacity have have no problem,0
2353,one complaint area bag susceptible damage particularly tie top,0
2354,clear issue,1
2355,thing have try have completely eradicate issue,1
2356,recycle trash no one use recycle stuff point,0
2357,iron do not get hot not danger burn hair,1
2358,like reviewer be have issue,0
2359,no issue two x week use,1
2360,get bad one,0
2361,have issue mine shout go call have replace,0
2362,post review contact offer replace it,1
2363,day poor customer service wonderful,0
2364,work great bigger expect,0
2365,have have zero issue clean up,1
2366,be cautious buy have medical issue leg circulation,0
2367,like have be have problem heel have pretty eliminate problem,1
2368,nature make product excellent,1
2369,take iron supplement set potential health problem,0
2370,be glad find healthy alternative snack market,1
2371,successful product have try,1
2372,recommend product people thirty stay healthy bone,1
2373,mediocre miserable hollow laughable predictable piece garbage,0
2374,one forgettable movie have see,0
2375,one uninteresting mess,0
2376,hi,1
2377,serve hot bread butter home make potato chip bacon bit top very original good,1
2378,watch prepare delicious food,1
2379,egg roll fantastic,1
2380,order arrive one gyro miss,0
2381,have salad wing ice cream dessert leave feel satisfy,1
2382,be not sure joey vote best hot dog valley reader phoenix magazine,0
2383,best place go tasty bowl pho,1
2384,have never be insult felt disrespect,0
2385,friendly staff,1
2386,worth drive,0
2387,have hear good thing place exceed hope have dream of,1
2388,food great service,1
2389,warm beer not help,0
2390,great brunch spot,1
2391,service friendly invite,1
2392,good lunch spot,1
2393,have live one thousand nine seventy nine and last time have step foot place,0
2394,worst experience ever,0
2395,have be night place,0
2396,side relish mix mushroom yukon gold puree white corn beauteous,1
2397,bug never show have give four sure wall bug climb kitchen,0
2398,ten minute wait salad realize oncoming time soon,0
2399,friend love salmon tartar,1
2400,wo no-go back,0
2401,extremely tasty,1
2402,waitress good though,1
2403,soggy not good,0
2404,jamaican monitor delicious,1
2405,small not worth price,0
2406,food rich order accordingly,1
2407,service bite lack,0
2408,lobster bisque bussell sprout risotto file need salt pepper and course none table,0
2409,hopefully bode go business cook come in,0
2410,cold not flavor bad,0
2411,love bacon wrap date,1
2412,unbelievable bargain,1
2413,folk otto make feel welcome special,1
2414,main uninspired,0
2415,place have pho amaze,1
2416,wonderful experience make place must stop town again,1
2417,food note you enjoy deal world worst annoy drink people,0
2418,fun chef,1
2419,order double cheeseburger get single patty fall apart picture unload yeah suck,0
2420,great place have couple drink watch sport event wall cover tv be,1
2421,possible give zero star have have it,0
2422,description say yum yum sauce say eel sauce say spicy mayo well none roll have sauce them,0
2423,have say be hardest decision honestly male dish taste suppose taste amaze,1
2424,have not roll eye have stay not sure go back try again,0
2425,attentive provide excellent customer service,1
2426,horrible do not waste time money,0
2427,dish flavourful,1
2428,time restaurant no excuse,0
2429,it norbury either also build freeze cold,0
2430,like reviewer say you norway eat place again,0
2431,drink take close thirty minute come one point,0
2432,seriously flavourful delight folk,1
2433,better aye sushi place go vega,1
2434,light dark set mood,1
2435,base sub par service receive no effort show gratitude business wo note go back,0
2436,owner great people,1
2437,nothing privilege work eat there,0
2438,greek dress creamy flavourful,1
2439,overall do nothing take parent place again make similar complaint silently felt too,0
2440,pizza good peanut sauce tasty,1
2441,have seven table service pretty fast,1
2442,fantastic service here,1
2443,well have give godfather zero star possible,0
2444,know make here,1
2445,tough short flavor,0
2446,hope place stick around,1
2447,have be bar vega do not recall be charge tap water,0
2448,restaurant atmosphere exquisite,1
2449,good service clean inexpensive boot,1
2450,good service,1
2451,seafood fresh generous portion,1
2452,plus eight buck,1
2453,service not par either,0
2454,far have visit twice food absolutely delicious time,1
2455,good have year ago,1
2456,self proclaim coffee cafe wildly disappoint,0
2457,vegetarian platter world,0
2458,cant go wrong food here,1
2459,not beat that,1
2460,stop place madison roman friendly kind staff,1
2461,chef friendly good job,1
2462,have have better not dedicate bob tea spot jenni pho,0
2463,like patio service outstanding,1
2464,goat taco not skimp meat wow flavor,1
2465,think not again,0
2466,have mac salad pretty bland not be get again,0
2467,go bach burger friend recommendation not disappoint,1
2468,service stink here,0
2469,wait wait,0
2470,place not quality sushi not quality restaurant,0
2471,definitely recommend wing well pizza,1
2472,great pizza salad,1
2473,thing go wrong burn nagasaki,0
2474,wait hour breakfast have one time better home,0
2475,place amaze,1
2476,hate disagree fellow helper husband disappoint place,0
2477,wait two hour never get pizza come later do,0
2478,do not know slow,0
2479,staff great food relish have incredible beer selection,1
2480,live neighborhood be disappoint wo note back here convenient location,0
2481,not know pull pork be soo delicious,1
2482,get incredibly fresh fish prepare care,1
2483,go give one star rat please know time eat bach burger write review,0
2484,love fact everything menu worth it,1
2485,never again be din place,0
2486,food excellent service good,1
2487,good beer drink selection good food selection,1
2488,please stay away shrimp stir fry noodle,0
2489,potato chip order sad probably count chip box probably 12,0
2490,food bore,0
2491,good service check,1
2492,greedy corporation never see dime me,0
2493,never go back,0
2494,have like go back not get pas atrocious service never return,0
2495,summer dine charm outdoor patio delightful,1
2496,not expect be good,1
2497,fantastic food,1
2498,order toast english muffin come untasted,0
2499,food good,1
2500,never go back,0
2501,great food price high quality house make,1
2502,bus boy hand rude,0
2503,point friend have basically figure place joke nothing make publicly loudly know,0
2504,back good bbc lighter fare reasonable price tell public back old way,1
2505,consider two leave happy 20 not go wrong,1
2506,bread make in house,1
2507,downside service,0
2508,also fry doubt worst fry have have,0
2509,service exceptional food good review,1
2510,couple month later return have amaze meal,1
2511,favorite place town shawarrma,1
2512,black eye pea sweet potato unreal,1
2513,wo note disappoint,1
2514,serve vinaigrette make better overall dish good,1
2515,go far place have never see restaurant serve one egg breakfast especially 4 00,0
2516,mom get home immediately get sick have bite salad,0
2517,server not pleasant deal do not honor pizza hut coupon,0
2518,truly unbelievably good be glad go back,1
2519,have fantastic service please atmosphere,1
2520,everything gross,0
2521,love place,1
2522,great service food,1
2523,bathroom location dirty seat cover not replenish plain yucky,0
2524,burger get gold standard 17 burger kind disappoint,0
2525,omg food delicious,1
2526,nothing authentic place,0
2527,spaghetti nothing special whatsoever,0
2528,dish salmon best great,1
2529,vegetable fresh sauce feel like authentic thai,1
2530,worth drive tucson,0
2531,selection probably worst have see vega there none,0
2532,pretty good beer selection too,1
2533,place like chipotle better,1
2534,classy warm atmosphere fun fresh appetite succulent steak baseball steak,1
2535,five star brick oven bread app,1
2536,have eat multiple time time food delicious,1
2537,sit ten minute finally give leave,0
2538,terrible,0
2539,treat equally special,1
2540,cottage thirty minute pancake egg,0
2541,delicious,1
2542,good side staff genuinely pleasant enthusiastic real treat,1
2543,sadly gordon ramsey steak place shall sharply avoid trip vega,0
2544,even wonderful food delicious,1
2545,best fish have have life,1
2546,the bathroom door nice,1
2547,buffet small food offer bland,0
2548,outstanding little restaurant best food have taste,1
2549,pretty cool say,1
2550,definitely turn doubt be back buy,0
2551,server great job handle large rowdy table,1
2552,find waste food be despicable norwood,0
2553,wife have lobster bisque soup lukewarm,0
2554,come back again have sushi crave vega,1
2555,staff great ambiance great,1
2556,deserve five star,1
2557,leave stomach ache felt sick rest day,0
2558,drop ball,0
2559,din space tiny elegantly decorate comfortable,1
2560,customize order way have like usual eggplant green bean stir fry love it,1
2561,bean rice mediocre best,0
2562,best taco town far,1
2563,take back money get there,0
2564,interest town place amaze,1
2565,rude inconsiderate management,0
2566,staff not friendly wait time be serve horrible no one say hi ten minute,0
2567,wo note back,0
2568,have great dinner,1
2569,service outshine definitely recommend halibut,1
2570,food terrible,0
2571,never go back have tell people have happen,0
2572,do not recommend car break starve,0
2573,come back time be vega,1
2574,place deserve one star 90 have do food,0
2575,disgrace,0
2576,def come back bowl time,1
2577,want healthy authentic ethic food try place,1
2578,continue come lady night and date night highly recommend place area,1
2579,have be time past experience have be great,1
2580,walk away stuff happy vega buffet experience,1
2581,service excellent price pretty reasonable consider vega locate inside crystal shop mall aria,1
2582,summarize food incredible nay transcendent nothing bring joy like memory pneumatic condiment dispenser,1
2583,be probably one people go ian not like it,0
2584,kid pizza hit lot great dish option kiddo,1
2585,service perfect family atmosphere nice see,1
2586,cook perfection service impeccable,1
2587,one simply disappointment,0
2588,overall disappoint quality food buchan,0
2589,do not have be accountant know be get slam,0
